Destination Port, Total Fwd Packets, Total Backward Packets, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Mean, Fwd Packet Length Std, Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Fwd Header Length, Bwd Header Length, Fwd Packets/s, Bwd Packets/s, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1, Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes, Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, Label,posicaoOriginal
80.0,9.0,12.0,460.0,5876.0,418.0,51.11,137.6,1460.0,0.0,489.67,716.67,40100000.0,5016156.0,5340576.19,10000000.0,46100000.0,4187887.27,4935426.1,10000000.0,192.0,300.0,0.2,0.26,1460.0,288.0,572.27,327488.38,301.71,51.11,489.67,192.0,9.0,460.0,12.0,5876.0,8192.0,30.0,8.0,0.0,199290.0
80.0,8.0,4.0,56.0,11601.0,20.0,7.0,5.66,8760.0,0.0,2900.25,4128.32,82400000.0,11800000.0,29500000.0,78500000.0,23433.0,7811.0,12419.81,22152.0,172.0,92.0,0.1,0.05,8760.0,897.15,2488.51,6192667.31,971.92,7.0,2900.25,172.0,8.0,56.0,4.0,11601.0,256.0,229.0,6.0,1.0,85428.0
80.0,9.0,6.0,62.0,11607.0,20.0,6.89,5.3,5840.0,0.0,1934.5,2538.92,81600000.0,10200000.0,27300000.0,77600000.0,56763.0,11352.6,24838.95,55781.0,192.0,132.0,0.11,0.07,5840.0,729.69,1754.34,3077725.56,778.33,6.89,1934.5,192.0,9.0,62.0,6.0,11607.0,256.0,229.0,7.0,1.0,98008.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5975871.0,1991957.0,3450167.27,5975867.0,0.0,0.0,0.0,0.0,80.0,0.0,0.67,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,163542.0
53.0,1.0,1.0,43.0,88.0,43.0,43.0,0.0,88.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,42.89,42.89,88.0,58.0,25.98,675.0,87.0,43.0,88.0,20.0,1.0,43.0,1.0,88.0,-1.0,-1.0,0.0,0.0,207189.0
53.0,2.0,2.0,68.0,100.0,34.0,34.0,0.0,50.0,50.0,50.0,0.0,10.0,10.0,0.0,10.0,3.0,3.0,0.0,3.0,64.0,40.0,82.4,82.4,50.0,40.4,8.76,76.8,50.5,34.0,50.0,64.0,2.0,68.0,2.0,100.0,-1.0,-1.0,1.0,0.0,13393.0
80.0,7.0,4.0,50.0,11601.0,20.0,7.14,6.09,8760.0,0.0,2900.25,4128.32,6220112.0,1036685.33,2491960.09,6122809.0,1847378.0,615792.67,1063528.28,1843848.0,152.0,92.0,0.87,0.5,8760.0,971.42,2584.07,6677424.81,1059.73,7.14,2900.25,152.0,7.0,50.0,4.0,11601.0,256.0,229.0,5.0,1.0,82063.0
80.0,8.0,5.0,56.0,11607.0,20.0,7.0,5.66,7300.0,0.0,2321.4,3346.36,70800000.0,10100000.0,24200000.0,64800000.0,1859500.0,464875.0,928982.77,1858349.0,172.0,112.0,0.11,0.07,7300.0,833.5,2184.06,4770125.96,897.62,7.0,2321.4,172.0,8.0,56.0,5.0,11607.0,256.0,229.0,6.0,1.0,38416.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5080901.0,1693633.67,2931723.18,5078896.0,0.0,0.0,0.0,0.0,80.0,0.0,0.79,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,36626.0
80.0,9.0,5.0,62.0,11607.0,20.0,6.89,5.3,10135.0,0.0,2321.4,4413.2,97000000.0,12100000.0,30400000.0,86900000.0,887977.0,221994.25,443181.38,886766.0,192.0,112.0,0.09,0.05,10135.0,778.33,2615.39,6840253.09,833.93,6.89,2321.4,192.0,9.0,62.0,5.0,11607.0,256.0,229.0,7.0,1.0,151511.0
30994.0,1.0,6.0,1375.0,30.0,1375.0,1375.0,0.0,6.0,0.0,5.0,2.45,0.0,0.0,0.0,0.0,1259968.0,251993.6,555190.87,1245104.0,20.0,132.0,0.79,4.72,1375.0,347.5,634.19,402197.14,397.14,1375.0,5.0,20.0,1.0,1375.0,6.0,30.0,229.0,0.0,0.0,0.0,129475.0
53.0,2.0,2.0,94.0,126.0,47.0,47.0,0.0,63.0,63.0,63.0,0.0,48.0,48.0,0.0,48.0,3.0,3.0,0.0,3.0,64.0,40.0,10752.69,10752.69,63.0,53.4,8.76,76.8,66.75,47.0,63.0,64.0,2.0,94.0,2.0,126.0,-1.0,-1.0,1.0,0.0,222852.0
80.0,9.0,6.0,62.0,11601.0,20.0,6.89,5.3,5840.0,0.0,1933.5,2189.77,91500000.0,11400000.0,30100000.0,85700000.0,60601.0,12120.2,19711.98,45701.0,192.0,132.0,0.1,0.07,5840.0,729.31,1589.47,2526426.76,777.93,6.89,1933.5,192.0,9.0,62.0,6.0,11601.0,256.0,229.0,7.0,1.0,132914.0
58748.0,2.0,0.0,37.0,0.0,31.0,18.5,17.68,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,40.0,0.0,500000.0,0.0,31.0,22.67,14.43,208.33,34.0,18.5,0.0,40.0,2.0,37.0,0.0,0.0,119.0,-1.0,1.0,0.0,213590.0
53.0,4.0,2.0,132.0,426.0,33.0,33.0,0.0,213.0,213.0,213.0,0.0,24337.0,8112.33,14044.91,24330.0,3.0,3.0,0.0,3.0,104.0,40.0,85.09,42.54,213.0,84.43,87.83,7714.29,98.5,33.0,213.0,104.0,4.0,132.0,2.0,426.0,-1.0,-1.0,3.0,0.0,9191.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6874884.0,1718721.0,3436110.79,6872887.0,0.0,0.0,0.0,0.0,100.0,0.0,0.73,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,53128.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,11900000.0,3952870.33,6845761.67,11900000.0,0.0,0.0,0.0,0.0,80.0,0.0,0.34,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,45981.0
30333.0,1.0,5.0,6.0,30.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3947911.0,986977.75,1973074.26,3946589.0,20.0,100.0,0.25,1.26,6.0,6.0,0.0,0.0,7.0,6.0,6.0,20.0,1.0,6.0,5.0,30.0,229.0,0.0,0.0,0.0,128637.0
443.0,11.0,9.0,672.0,6704.0,373.0,61.09,124.05,2896.0,0.0,744.89,993.53,7108189.0,710818.9,1957483.42,6276009.0,633401.0,79175.12,106395.85,223278.0,360.0,296.0,1.55,1.27,2896.0,351.24,724.39,524736.19,368.8,61.09,744.89,360.0,11.0,672.0,9.0,6704.0,29200.0,130.0,3.0,0.0,174755.0
53.0,2.0,2.0,68.0,402.0,34.0,34.0,0.0,201.0,201.0,201.0,0.0,4.0,4.0,0.0,4.0,3.0,3.0,0.0,3.0,40.0,64.0,21.22,21.22,201.0,100.8,91.47,8366.7,126.0,34.0,201.0,40.0,2.0,68.0,2.0,402.0,-1.0,-1.0,1.0,0.0,198599.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,7576864.0,2525621.33,4373643.67,7575870.0,0.0,0.0,0.0,0.0,80.0,0.0,0.53,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,46273.0
80.0,8.0,5.0,56.0,11601.0,20.0,7.0,5.66,5840.0,0.0,2320.2,2436.83,74300000.0,10600000.0,27500000.0,73000000.0,1126131.0,281532.75,550905.43,1107793.0,172.0,112.0,0.11,0.07,5840.0,833.07,1774.91,3150292.38,897.15,7.0,2320.2,172.0,8.0,56.0,5.0,11601.0,256.0,229.0,6.0,1.0,49283.0
33208.0,1.0,5.0,6.0,30.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,10300000.0,2572438.25,5132755.66,10300000.0,20.0,100.0,0.1,0.48,6.0,6.0,0.0,0.0,7.0,6.0,6.0,20.0,1.0,6.0,5.0,30.0,229.0,0.0,0.0,0.0,146378.0
50930.0,6.0,2.0,11607.0,26.0,7300.0,1934.5,3139.53,20.0,6.0,13.0,9.9,138120.0,27624.0,61278.85,137242.0,98.0,98.0,0.0,98.0,144.0,40.0,43.44,14.48,7300.0,1292.56,2662.26,7087654.28,1454.12,1934.5,13.0,144.0,6.0,11607.0,2.0,26.0,8192.0,256.0,4.0,0.0,111079.0
80.0,9.0,5.0,62.0,11601.0,20.0,6.89,5.3,5840.0,0.0,2320.2,2436.83,81600000.0,10200000.0,25100000.0,71700000.0,52014.0,13003.5,14499.09,27199.0,192.0,112.0,0.11,0.06,5840.0,777.93,1723.62,2970874.64,833.5,6.89,2320.2,192.0,9.0,62.0,5.0,11601.0,256.0,229.0,7.0,1.0,98248.0
53.0,2.0,2.0,86.0,278.0,43.0,43.0,0.0,139.0,139.0,139.0,0.0,46.0,46.0,0.0,46.0,3.0,3.0,0.0,3.0,64.0,64.0,51.69,51.69,139.0,81.4,52.58,2764.8,101.75,43.0,139.0,64.0,2.0,86.0,2.0,278.0,-1.0,-1.0,1.0,0.0,201474.0
53.0,1.0,1.0,54.0,98.0,54.0,54.0,0.0,98.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,21.06,21.06,98.0,68.67,25.4,645.33,103.0,54.0,98.0,32.0,1.0,54.0,1.0,98.0,-1.0,-1.0,0.0,0.0,208221.0
53.0,4.0,2.0,128.0,256.0,32.0,32.0,0.0,128.0,128.0,128.0,0.0,23255.0,7751.67,13383.0,23205.0,47.0,47.0,0.0,47.0,80.0,40.0,84.34,42.17,128.0,59.43,46.84,2194.29,69.33,32.0,128.0,80.0,4.0,128.0,2.0,256.0,-1.0,-1.0,3.0,0.0,194082.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,10100000.0,3376591.67,5847530.28,10100000.0,0.0,0.0,0.0,0.0,80.0,0.0,0.39,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,55215.0
54996.0,1.0,5.0,1375.0,24.0,1375.0,1375.0,0.0,6.0,0.0,4.8,2.68,0.0,0.0,0.0,0.0,8809777.0,2202444.25,4397902.58,8799296.0,20.0,112.0,0.11,0.57,1375.0,396.29,668.59,447016.24,462.33,1375.0,4.8,20.0,1.0,1375.0,5.0,24.0,229.0,0.0,0.0,0.0,146291.0
50371.0,8.0,2.0,11607.0,26.0,4380.0,1450.88,1733.67,20.0,6.0,13.0,9.9,191664.0,27380.57,72029.78,190728.0,4.0,4.0,0.0,4.0,184.0,40.0,41.74,10.43,4380.0,1057.55,1599.3,2557770.67,1163.3,1450.88,13.0,184.0,8.0,11607.0,2.0,26.0,8192.0,256.0,6.0,0.0,104275.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,7931503.0,1982875.75,3963883.52,7928701.0,0.0,0.0,0.0,0.0,100.0,0.0,0.63,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,187397.0
53.0,2.0,2.0,82.0,176.0,41.0,41.0,0.0,88.0,88.0,88.0,0.0,1.0,1.0,0.0,1.0,48.0,48.0,0.0,48.0,40.0,80.0,12.72,12.72,88.0,59.8,25.74,662.7,74.75,41.0,88.0,40.0,2.0,82.0,2.0,176.0,-1.0,-1.0,1.0,0.0,17202.0
34252.0,2.0,0.0,12.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,666666.67,0.0,6.0,6.0,0.0,0.0,9.0,6.0,0.0,40.0,2.0,12.0,0.0,0.0,61.0,-1.0,1.0,0.0,70947.0
53.0,2.0,2.0,94.0,126.0,47.0,47.0,0.0,63.0,63.0,63.0,0.0,48.0,48.0,0.0,48.0,3.0,3.0,0.0,3.0,40.0,40.0,83.31,83.31,63.0,53.4,8.76,76.8,66.75,47.0,63.0,40.0,2.0,94.0,2.0,126.0,-1.0,-1.0,1.0,0.0,210762.0
80.0,8.0,4.0,56.0,11601.0,20.0,7.0,5.66,10135.0,0.0,2900.25,4871.83,80300000.0,11500000.0,27400000.0,73400000.0,823179.0,274393.0,461251.63,806922.0,172.0,92.0,0.1,0.05,10135.0,897.15,2804.56,7865583.97,971.92,7.0,2900.25,172.0,8.0,56.0,4.0,11601.0,256.0,229.0,6.0,1.0,106928.0
80.0,15.0,17.0,1890.0,26854.0,643.0,126.0,249.91,2920.0,0.0,1579.65,1058.86,10400000.0,741967.64,2607094.17,9796547.0,10400000.0,648337.88,2494513.81,10000000.0,312.0,352.0,1.44,1.64,2920.0,871.03,1067.04,1138579.66,898.25,126.0,1579.65,312.0,15.0,1890.0,17.0,26854.0,8192.0,65.0,14.0,0.0,208344.0
80.0,8.0,6.0,56.0,11601.0,20.0,7.0,5.66,4380.0,0.0,1933.5,1757.79,78500000.0,11200000.0,27800000.0,74300000.0,26483.0,5296.6,7112.91,14201.0,172.0,132.0,0.1,0.08,4380.0,777.53,1434.57,2057995.84,833.07,7.0,1933.5,172.0,8.0,56.0,6.0,11601.0,256.0,229.0,6.0,1.0,76410.0
443.0,3.0,1.0,43.0,0.0,31.0,14.33,14.43,0.0,0.0,0.0,0.0,5751854.0,2875927.0,4067170.73,5751851.0,0.0,0.0,0.0,0.0,60.0,32.0,0.52,0.17,31.0,9.8,12.13,147.2,12.25,14.33,0.0,60.0,3.0,43.0,1.0,0.0,290.0,47.0,2.0,0.0,69278.0
80.0,8.0,4.0,56.0,11601.0,20.0,7.0,5.66,8760.0,0.0,2900.25,4128.32,83000000.0,11900000.0,29300000.0,78200000.0,42963.0,14321.0,17278.65,33584.0,172.0,92.0,0.1,0.05,8760.0,897.15,2488.51,6192667.31,971.92,7.0,2900.25,172.0,8.0,56.0,4.0,11601.0,256.0,229.0,6.0,1.0,107515.0
62943.0,7.0,2.0,11607.0,26.0,5840.0,1658.14,2430.3,20.0,6.0,13.0,9.9,60328.0,10054.67,24142.16,59331.0,49.0,49.0,0.0,49.0,164.0,40.0,116.03,33.15,5840.0,1163.3,2138.33,4572451.57,1292.56,1658.14,13.0,164.0,7.0,11607.0,2.0,26.0,8192.0,256.0,5.0,0.0,176236.0
50503.0,7.0,2.0,11607.0,26.0,4380.0,1658.14,2117.85,20.0,6.0,13.0,9.9,1078026.0,179671.0,439572.76,1076945.0,49.0,49.0,0.0,49.0,164.0,40.0,6.49,1.86,4380.0,1163.3,1903.96,3625073.79,1292.56,1658.14,13.0,164.0,7.0,11607.0,2.0,26.0,8192.0,256.0,5.0,0.0,195400.0
80.0,2.0,0.0,12.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,138.0,138.0,0.0,138.0,0.0,0.0,0.0,0.0,40.0,0.0,14492.75,0.0,6.0,6.0,0.0,0.0,9.0,6.0,0.0,40.0,2.0,12.0,0.0,0.0,255.0,-1.0,1.0,0.0,208899.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3921865.0,1307288.33,2264286.35,3921861.0,0.0,0.0,0.0,0.0,80.0,0.0,1.02,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,74635.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4403923.0,1467974.33,2542602.67,4403919.0,0.0,0.0,0.0,0.0,80.0,0.0,0.91,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,144291.0
80.0,7.0,4.0,50.0,11607.0,20.0,7.14,6.09,11595.0,0.0,2901.75,5795.5,9397053.0,1566175.5,3218804.21,8043198.0,83813.0,27937.67,47655.18,82963.0,152.0,92.0,0.74,0.42,11595.0,971.92,3345.41,11200000.0,1060.27,7.14,2901.75,152.0,7.0,50.0,4.0,11607.0,256.0,229.0,5.0,1.0,105551.0
80.0,8.0,4.0,56.0,11607.0,20.0,7.0,5.66,11595.0,0.0,2901.75,5795.5,81000000.0,11600000.0,28900000.0,77000000.0,1037909.0,345969.67,598511.45,1037071.0,172.0,92.0,0.1,0.05,11595.0,897.62,3214.17,10300000.0,972.42,7.0,2901.75,172.0,8.0,56.0,4.0,11607.0,256.0,229.0,6.0,1.0,97497.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1346031.0,448677.0,776733.87,1345572.0,0.0,0.0,0.0,0.0,80.0,0.0,2.97,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,188212.0
53194.0,7.0,10.0,11613.0,68.0,4380.0,1659.0,2117.07,20.0,0.0,6.8,5.01,87200000.0,14500000.0,35200000.0,86400000.0,86400000.0,9602814.67,25800000.0,77900000.0,152.0,212.0,0.08,0.11,4380.0,649.28,1506.27,2268855.74,687.47,1659.0,6.8,152.0,7.0,11613.0,10.0,68.0,229.0,256.0,5.0,0.0,120774.0
53.0,2.0,2.0,66.0,330.0,33.0,33.0,0.0,165.0,165.0,165.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,64.0,80.0,26.22,26.22,165.0,85.8,72.3,5227.2,107.25,33.0,165.0,64.0,2.0,66.0,2.0,330.0,-1.0,-1.0,1.0,0.0,175106.0
80.0,8.0,6.0,56.0,11607.0,20.0,7.0,5.66,5840.0,0.0,1934.5,2558.4,81100000.0,11600000.0,30300000.0,80200000.0,340416.0,68083.2,151514.47,339119.0,172.0,132.0,0.1,0.07,5840.0,777.93,1814.69,3293117.5,833.5,7.0,1934.5,172.0,8.0,56.0,6.0,11607.0,256.0,229.0,6.0,1.0,94329.0
443.0,27.0,30.0,940.0,28760.0,210.0,34.81,60.69,2860.0,0.0,958.67,743.62,119000000.0,4560984.58,15900000.0,58800000.0,119000000.0,4087898.21,15100000.0,58800000.0,576.0,612.0,0.23,0.25,2860.0,512.07,707.45,500480.77,521.05,34.81,958.67,576.0,27.0,940.0,30.0,28760.0,8192.0,360.0,24.0,0.0,219912.0
53.0,2.0,2.0,58.0,122.0,29.0,29.0,0.0,61.0,61.0,61.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,40.0,40.0,11049.72,11049.72,61.0,41.8,17.53,307.2,52.25,29.0,61.0,40.0,2.0,58.0,2.0,122.0,-1.0,-1.0,1.0,0.0,204693.0
53.0,1.0,1.0,39.0,121.0,39.0,39.0,0.0,121.0,121.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,20.86,20.86,121.0,66.33,47.34,2241.33,99.5,39.0,121.0,32.0,1.0,39.0,1.0,121.0,-1.0,-1.0,0.0,0.0,41358.0
53.0,1.0,1.0,49.0,114.0,49.0,49.0,0.0,114.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,24.27,24.27,114.0,70.67,37.53,1408.33,106.0,49.0,114.0,32.0,1.0,49.0,1.0,114.0,-1.0,-1.0,0.0,0.0,215700.0
443.0,15.0,11.0,915.0,8251.0,271.0,61.0,86.21,2820.0,0.0,750.09,925.7,133552.0,9539.43,17073.69,41501.0,92239.0,9223.9,18935.38,49186.0,312.0,232.0,112.32,82.36,2820.0,339.48,673.86,454088.87,352.54,61.0,750.09,312.0,15.0,915.0,11.0,8251.0,8192.0,123.0,14.0,0.0,217017.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4618574.0,1539524.67,2665944.31,4617892.0,0.0,0.0,0.0,0.0,80.0,0.0,0.87,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,19965.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,10600000.0,3527897.67,6108772.09,10600000.0,0.0,0.0,0.0,0.0,80.0,0.0,0.38,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,46670.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,10400000.0,2611195.25,5221720.52,10400000.0,0.0,0.0,0.0,0.0,100.0,0.0,0.48,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,104787.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3174947.0,793736.75,1586148.24,3172959.0,0.0,0.0,0.0,0.0,100.0,0.0,1.57,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,178802.0
80.0,8.0,5.0,56.0,11601.0,20.0,7.0,5.66,8760.0,0.0,2320.2,3668.9,8837733.0,1262533.29,2545670.05,6767220.0,1173858.0,293464.5,580862.98,1164738.0,172.0,112.0,0.8,0.5,8760.0,833.07,2337.72,5464953.92,897.15,7.0,2320.2,172.0,8.0,56.0,5.0,11601.0,256.0,229.0,6.0,1.0,99822.0
53.0,4.0,4.0,128.0,476.0,32.0,32.0,0.0,119.0,119.0,119.0,0.0,30903.0,10301.0,17795.97,30850.0,296.0,98.67,87.76,200.0,128.0,128.0,128.88,128.88,119.0,70.67,45.85,2102.5,79.5,32.0,119.0,128.0,4.0,128.0,4.0,476.0,-1.0,-1.0,3.0,0.0,216993.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,7975794.0,2658598.0,4603962.55,7974796.0,0.0,0.0,0.0,0.0,80.0,0.0,0.5,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,72074.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3077946.0,1025982.0,1775300.98,3075923.0,0.0,0.0,0.0,0.0,80.0,0.0,1.3,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,152421.0
