Destination Port, Total Fwd Packets, Total Backward Packets, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Mean, Fwd Packet Length Std, Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Fwd Header Length, Bwd Header Length, Fwd Packets/s, Bwd Packets/s, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1, Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes, Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, Label,posicaoOriginal
80.0,3.0,5.0,26.0,11601.0,20.0,8.67,10.26,7300.0,0.0,2320.2,3022.51,9191.0,4595.5,4964.6,8106.0,429919.0,107479.75,208319.64,419893.0,72.0,112.0,6.98,11.63,7300.0,1291.89,2460.65,6054813.11,1453.38,8.67,2320.2,72.0,3.0,26.0,5.0,11601.0,8192.0,229.0,2.0,1.0,161659.0
15697.0,1.0,6.0,6.0,36.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,7761792.0,1552358.4,3449523.16,7722994.0,20.0,120.0,0.13,0.77,6.0,6.0,0.0,0.0,6.86,6.0,6.0,20.0,1.0,6.0,6.0,36.0,229.0,0.0,0.0,0.0,32989.0
443.0,3.0,0.0,58.0,0.0,46.0,19.33,23.09,0.0,0.0,0.0,0.0,10020.0,5010.0,7079.55,10016.0,0.0,0.0,0.0,0.0,60.0,0.0,299.4,0.0,46.0,26.0,23.09,533.33,34.67,19.33,0.0,60.0,3.0,58.0,0.0,0.0,255.0,-1.0,2.0,0.0,209438.0
59505.0,2.0,0.0,12.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,0.0,178.0,0.0,0.0,0.0,0.0,40.0,0.0,11235.96,0.0,6.0,6.0,0.0,0.0,9.0,6.0,0.0,40.0,2.0,12.0,0.0,0.0,30.0,-1.0,1.0,0.0,177730.0
53.0,2.0,2.0,140.0,172.0,70.0,70.0,0.0,86.0,86.0,86.0,0.0,3.0,3.0,0.0,3.0,48.0,48.0,0.0,48.0,64.0,64.0,11695.91,11695.91,86.0,76.4,8.76,76.8,95.5,70.0,86.0,64.0,2.0,140.0,2.0,172.0,-1.0,-1.0,1.0,0.0,214238.0
53.0,2.0,2.0,102.0,158.0,51.0,51.0,0.0,79.0,79.0,79.0,0.0,49.0,49.0,0.0,49.0,4.0,4.0,0.0,4.0,64.0,40.0,39.05,39.05,79.0,62.2,15.34,235.2,77.75,51.0,79.0,64.0,2.0,102.0,2.0,158.0,-1.0,-1.0,1.0,0.0,224390.0
80.0,3.0,4.0,443.0,872.0,437.0,147.67,250.59,860.0,0.0,218.0,428.01,239839.0,119919.5,136139.98,216185.0,243402.0,81134.0,139568.87,242293.0,72.0,92.0,11.24,14.98,860.0,164.38,319.49,102074.84,187.86,147.67,218.0,72.0,3.0,443.0,4.0,872.0,8192.0,31.0,2.0,0.0,205822.0
443.0,34.0,55.0,1237.0,77764.0,331.0,36.38,94.3,2896.0,0.0,1413.89,784.27,205811.0,6236.7,10698.52,37566.0,10100000.0,187854.35,1359874.25,9995593.0,1096.0,1768.0,3.35,5.41,2896.0,877.79,912.81,833215.97,887.65,36.38,1413.89,1096.0,34.0,1237.0,55.0,77764.0,29200.0,31.0,5.0,0.0,175205.0
59692.0,3.0,0.0,43.0,0.0,31.0,14.33,14.43,0.0,0.0,0.0,0.0,4.0,2.0,1.41,3.0,0.0,0.0,0.0,0.0,60.0,0.0,750000.0,0.0,31.0,12.25,12.5,156.25,16.33,14.33,0.0,60.0,3.0,43.0,0.0,0.0,62.0,-1.0,2.0,0.0,201635.0
80.0,8.0,4.0,56.0,11607.0,20.0,7.0,5.66,11595.0,0.0,2901.75,5795.5,80300000.0,11500000.0,30000000.0,79500000.0,1692016.0,564005.33,976124.75,1691137.0,172.0,92.0,0.1,0.05,11595.0,897.62,3214.17,10300000.0,972.42,7.0,2901.75,172.0,8.0,56.0,4.0,11607.0,256.0,229.0,6.0,1.0,77258.0
80.0,3.0,4.0,26.0,11601.0,20.0,8.67,10.26,8760.0,0.0,2900.25,4128.32,3412.0,1706.0,2255.67,3301.0,238824.0,79608.0,134483.68,234888.0,72.0,92.0,12.56,16.74,8760.0,1453.38,3113.95,9696700.84,1661.0,8.67,2900.25,72.0,3.0,26.0,4.0,11601.0,8192.0,229.0,2.0,1.0,196312.0
80.0,10.0,10.0,450.0,627.0,450.0,45.0,142.3,627.0,0.0,62.7,198.27,61400000.0,6826188.11,5093763.4,10200000.0,65100000.0,7228082.33,4620558.62,10200000.0,328.0,328.0,0.15,0.15,627.0,51.29,164.38,27019.71,53.85,45.0,62.7,328.0,10.0,450.0,10.0,627.0,29200.0,55.0,1.0,0.0,215611.0
80.0,2.0,0.0,12.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0,0.0,94.0,0.0,0.0,0.0,0.0,40.0,0.0,21276.6,0.0,6.0,6.0,0.0,0.0,9.0,6.0,0.0,40.0,2.0,12.0,0.0,0.0,256.0,-1.0,1.0,0.0,209318.0
33650.0,1.0,6.0,6.0,36.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5754526.0,1150905.2,2562064.13,5734044.0,20.0,120.0,0.17,1.04,6.0,6.0,0.0,0.0,6.86,6.0,6.0,20.0,1.0,6.0,6.0,36.0,229.0,0.0,0.0,0.0,147018.0
80.0,3.0,4.0,26.0,11601.0,20.0,8.67,10.26,7215.0,0.0,2900.25,3540.0,6422.0,3211.0,4330.32,6273.0,702073.0,234024.33,399653.05,695490.0,72.0,92.0,4.27,5.7,7215.0,1453.38,2786.26,7763243.7,1661.0,8.67,2900.25,72.0,3.0,26.0,4.0,11601.0,8192.0,229.0,2.0,1.0,142404.0
80.0,3.0,4.0,26.0,11601.0,20.0,8.67,10.26,8760.0,0.0,2900.25,4128.32,6454.0,3227.0,3742.01,5873.0,514078.0,171359.33,291114.24,507490.0,72.0,92.0,5.83,7.78,8760.0,1453.38,3113.95,9696700.84,1661.0,8.67,2900.25,72.0,3.0,26.0,4.0,11601.0,8192.0,229.0,2.0,1.0,190099.0
443.0,7.0,4.0,635.0,150.0,517.0,90.71,190.71,150.0,0.0,37.5,75.0,5796150.0,966025.0,2122707.32,5291655.0,543707.0,181235.67,157960.06,291389.0,232.0,136.0,1.21,0.69,517.0,65.42,149.84,22451.54,71.36,90.71,37.5,232.0,7.0,635.0,4.0,150.0,29200.0,122.0,3.0,0.0,218602.0
53.0,1.0,1.0,60.0,124.0,60.0,60.0,0.0,124.0,124.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,13.53,13.53,124.0,81.33,36.95,1365.33,122.0,60.0,124.0,20.0,1.0,60.0,1.0,124.0,-1.0,-1.0,0.0,0.0,17729.0
80.0,3.0,6.0,26.0,11601.0,20.0,8.67,10.26,4380.0,0.0,1933.5,1757.79,22961.0,11480.5,16230.22,22957.0,1799478.0,359895.6,791594.01,1775832.0,72.0,132.0,1.67,3.33,4380.0,1162.7,1645.24,2706820.46,1291.89,8.67,1933.5,72.0,3.0,26.0,6.0,11601.0,8192.0,229.0,2.0,1.0,72339.0
80.0,3.0,6.0,26.0,11601.0,20.0,8.67,10.26,4380.0,0.0,1933.5,1998.03,12060.0,6030.0,8421.64,11985.0,146730.0,29346.0,58849.15,134214.0,72.0,132.0,20.44,40.88,4380.0,1162.7,1791.11,3208087.12,1291.89,8.67,1933.5,72.0,3.0,26.0,6.0,11601.0,8192.0,229.0,2.0,1.0,110585.0
53.0,2.0,2.0,66.0,98.0,33.0,33.0,0.0,49.0,49.0,49.0,0.0,47.0,47.0,0.0,47.0,3.0,3.0,0.0,3.0,40.0,40.0,6309.15,6309.15,49.0,39.4,8.76,76.8,49.25,33.0,49.0,40.0,2.0,66.0,2.0,98.0,-1.0,-1.0,1.0,0.0,18084.0
58703.0,7.0,10.0,11613.0,68.0,4380.0,1659.0,2117.07,20.0,0.0,6.8,5.01,95400000.0,15900000.0,38900000.0,95400000.0,95300000.0,10600000.0,29700000.0,89700000.0,152.0,212.0,0.07,0.1,4380.0,649.28,1506.27,2268855.74,687.47,1659.0,6.8,152.0,7.0,11613.0,10.0,68.0,229.0,256.0,5.0,0.0,147786.0
42041.0,1.0,6.0,6.0,36.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,7113787.0,1422757.4,3158768.79,7073253.0,20.0,120.0,0.14,0.84,6.0,6.0,0.0,0.0,6.86,6.0,6.0,20.0,1.0,6.0,6.0,36.0,229.0,0.0,0.0,0.0,195084.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,7947040.0,2649013.33,4587651.51,7946377.0,0.0,0.0,0.0,0.0,80.0,0.0,0.5,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,74802.0
53.0,2.0,2.0,90.0,162.0,45.0,45.0,0.0,81.0,81.0,81.0,0.0,3.0,3.0,0.0,3.0,4.0,4.0,0.0,4.0,80.0,64.0,43.24,43.24,81.0,59.4,19.72,388.8,74.25,45.0,81.0,80.0,2.0,90.0,2.0,162.0,-1.0,-1.0,1.0,0.0,4411.0
80.0,3.0,5.0,26.0,11607.0,20.0,8.67,10.26,10135.0,0.0,2321.4,4413.2,1397.0,698.5,825.19,1282.0,113209.0,28302.25,55625.32,111736.0,72.0,112.0,26.46,44.1,10135.0,1292.56,3350.63,11200000.0,1454.12,8.67,2321.4,72.0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,1.0,159471.0
80.0,3.0,6.0,26.0,11601.0,20.0,8.67,10.26,4380.0,0.0,1933.5,1757.79,20256.0,10128.0,13699.49,19815.0,1715816.0,343163.2,755956.16,1695369.0,72.0,132.0,1.75,3.5,4380.0,1162.7,1645.24,2706820.46,1291.89,8.67,1933.5,72.0,3.0,26.0,6.0,11601.0,8192.0,229.0,2.0,1.0,80777.0
58940.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,247.0,0.0,247.0,0.0,0.0,0.0,0.0,64.0,0.0,8097.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,0.0,340.0,-1.0,0.0,0.0,9600.0
53.0,2.0,2.0,88.0,120.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,3.0,3.0,0.0,3.0,48.0,48.0,0.0,48.0,40.0,40.0,12345.68,12345.68,60.0,50.4,8.76,76.8,63.0,44.0,60.0,40.0,2.0,88.0,2.0,120.0,-1.0,-1.0,1.0,0.0,206294.0
51525.0,6.0,10.0,11607.0,68.0,7300.0,1934.5,2863.74,20.0,0.0,6.8,5.01,82500000.0,16500000.0,36100000.0,81200000.0,81100000.0,9015027.0,26200000.0,78900000.0,132.0,212.0,0.07,0.12,7300.0,687.12,1861.34,3464587.48,730.06,1934.5,6.8,132.0,6.0,11607.0,10.0,68.0,229.0,256.0,4.0,0.0,111788.0
50474.0,1.0,6.0,6.0,36.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6010868.0,1202173.6,2685327.56,6005832.0,20.0,120.0,0.17,0.99,6.0,6.0,0.0,0.0,6.86,6.0,6.0,20.0,1.0,6.0,6.0,36.0,229.0,0.0,0.0,0.0,195376.0
443.0,1.0,1.0,6.0,31.0,6.0,6.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,0.24,0.24,31.0,14.33,14.43,208.33,21.5,6.0,31.0,20.0,1.0,6.0,1.0,31.0,0.0,939.0,0.0,0.0,12805.0
443.0,24.0,21.0,3803.0,5319.0,1731.0,158.46,481.84,1418.0,0.0,253.29,495.33,117000000.0,5080653.09,4961419.93,10100000.0,112000000.0,5599042.25,5054019.89,10100000.0,776.0,680.0,0.21,0.18,1731.0,198.3,480.46,230841.68,202.71,158.46,253.29,776.0,24.0,3803.0,21.0,5319.0,29200.0,434.0,5.0,0.0,15080.0
29792.0,1.0,5.0,6.0,30.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5627874.0,1406968.5,2797527.69,5603228.0,20.0,100.0,0.18,0.89,6.0,6.0,0.0,0.0,7.0,6.0,6.0,20.0,1.0,6.0,5.0,30.0,229.0,0.0,0.0,0.0,121443.0
80.0,3.0,6.0,26.0,11607.0,20.0,8.67,10.26,4380.0,0.0,1934.5,2177.34,1576.0,788.0,1110.16,1573.0,472106.0,94421.2,210106.32,470269.0,72.0,132.0,6.35,12.71,4380.0,1163.3,1903.96,3625073.79,1292.56,8.67,1934.5,72.0,3.0,26.0,6.0,11607.0,8192.0,229.0,2.0,1.0,68637.0
53.0,1.0,1.0,53.0,150.0,53.0,53.0,0.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,21.28,21.28,150.0,85.33,56.0,3136.33,128.0,53.0,150.0,32.0,1.0,53.0,1.0,150.0,-1.0,-1.0,0.0,0.0,128297.0
9865.0,1.0,1.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,18181.82,18181.82,6.0,6.0,0.0,0.0,9.0,6.0,6.0,20.0,1.0,6.0,1.0,6.0,980.0,256.0,0.0,0.0,204435.0
443.0,8.0,6.0,404.0,3631.0,223.0,50.5,81.34,1460.0,0.0,605.17,682.16,6115264.0,873609.14,2053587.25,5528717.0,400311.0,80062.2,111564.87,237258.0,172.0,132.0,1.31,0.98,1460.0,269.0,500.38,250383.43,288.21,50.5,605.17,172.0,8.0,404.0,6.0,3631.0,8192.0,237.0,7.0,0.0,6736.0
80.0,3.0,4.0,26.0,11601.0,20.0,8.67,10.26,8760.0,0.0,2900.25,4128.32,11634.0,5817.0,8087.89,11536.0,206197.0,68732.33,108581.34,193948.0,72.0,92.0,14.55,19.4,8760.0,1453.38,3113.95,9696700.84,1661.0,8.67,2900.25,72.0,3.0,26.0,4.0,11601.0,8192.0,229.0,2.0,1.0,168852.0
51486.0,1.0,6.0,6.0,36.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5656862.0,1131372.4,2520032.04,5639328.0,20.0,120.0,0.18,1.06,6.0,6.0,0.0,0.0,6.86,6.0,6.0,20.0,1.0,6.0,6.0,36.0,229.0,0.0,0.0,0.0,121445.0
53.0,2.0,2.0,88.0,188.0,44.0,44.0,0.0,94.0,94.0,94.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,40.0,40.0,12121.21,12121.21,94.0,64.0,27.39,750.0,80.0,44.0,94.0,40.0,2.0,88.0,2.0,188.0,-1.0,-1.0,1.0,0.0,216007.0
53.0,2.0,2.0,66.0,98.0,33.0,33.0,0.0,49.0,49.0,49.0,0.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,48.0,80.0,80.0,10471.2,10471.2,49.0,39.4,8.76,76.8,49.25,33.0,49.0,80.0,2.0,66.0,2.0,98.0,-1.0,-1.0,1.0,0.0,18502.0
34936.0,1.0,6.0,6.0,36.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5181231.0,1036246.2,2316052.59,5179327.0,20.0,120.0,0.19,1.16,6.0,6.0,0.0,0.0,6.86,6.0,6.0,20.0,1.0,6.0,6.0,36.0,229.0,0.0,0.0,0.0,156163.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2117005.0,529251.25,1057168.6,2115004.0,0.0,0.0,0.0,0.0,100.0,0.0,2.36,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,158961.0
53.0,2.0,2.0,78.0,274.0,39.0,39.0,0.0,137.0,137.0,137.0,0.0,3.0,3.0,0.0,3.0,4.0,4.0,0.0,4.0,40.0,40.0,28.69,28.69,137.0,78.2,53.68,2881.2,97.75,39.0,137.0,40.0,2.0,78.0,2.0,274.0,-1.0,-1.0,1.0,0.0,220087.0
80.0,9.0,5.0,62.0,11607.0,20.0,6.89,5.3,7300.0,0.0,2321.4,3346.36,89900000.0,11200000.0,31300000.0,88700000.0,225187.0,56296.75,111951.41,224223.0,192.0,112.0,0.1,0.06,7300.0,778.33,2115.43,4475053.09,833.93,6.89,2321.4,192.0,9.0,62.0,5.0,11607.0,256.0,229.0,7.0,1.0,124982.0
80.0,3.0,5.0,26.0,11607.0,20.0,8.67,10.26,5840.0,0.0,2321.4,3173.37,761.0,380.5,467.4,711.0,536019.0,134004.75,267400.38,535105.0,72.0,112.0,5.6,9.33,5840.0,1292.56,2554.16,6523729.28,1454.12,8.67,2321.4,72.0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,1.0,197275.0
123.0,1.0,1.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,23.95,23.95,48.0,48.0,0.0,0.0,72.0,48.0,48.0,20.0,1.0,48.0,1.0,48.0,-1.0,-1.0,0.0,0.0,164752.0
53.0,1.0,1.0,61.0,151.0,61.0,61.0,0.0,151.0,151.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,32.0,21.5,21.5,151.0,91.0,51.96,2700.0,136.5,61.0,151.0,40.0,1.0,61.0,1.0,151.0,-1.0,-1.0,0.0,0.0,41130.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,9241790.0,2310447.5,4618222.05,9237780.0,0.0,0.0,0.0,0.0,100.0,0.0,0.54,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,178925.0
443.0,5.0,1.0,123.0,46.0,46.0,24.6,23.28,46.0,46.0,46.0,0.0,4192460.0,1048115.0,2058721.98,4136115.0,0.0,0.0,0.0,0.0,160.0,32.0,1.19,0.24,46.0,30.71,21.68,470.24,35.83,24.6,46.0,160.0,5.0,123.0,1.0,46.0,1133.0,357.0,2.0,0.0,86179.0
53.0,2.0,2.0,94.0,196.0,47.0,47.0,0.0,98.0,98.0,98.0,0.0,48.0,48.0,0.0,48.0,3.0,3.0,0.0,3.0,64.0,64.0,6896.55,6896.55,98.0,67.4,27.93,780.3,84.25,47.0,98.0,64.0,2.0,94.0,2.0,196.0,-1.0,-1.0,1.0,0.0,15935.0
53.0,2.0,2.0,64.0,204.0,32.0,32.0,0.0,102.0,102.0,102.0,0.0,48.0,48.0,0.0,48.0,49.0,49.0,0.0,49.0,40.0,40.0,8333.33,8333.33,102.0,60.0,38.34,1470.0,75.0,32.0,102.0,40.0,2.0,64.0,2.0,204.0,-1.0,-1.0,1.0,0.0,102619.0
80.0,3.0,5.0,26.0,11607.0,20.0,8.67,10.26,10135.0,0.0,2321.4,4413.2,423.0,211.5,273.65,405.0,46750.0,11687.5,22945.05,46104.0,72.0,112.0,64.16,106.93,10135.0,1292.56,3350.63,11200000.0,1454.12,8.67,2321.4,72.0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,1.0,149714.0
52560.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,10869.57,10869.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,1.0,0.0,287.0,253.0,0.0,0.0,219013.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3679939.0,1226646.33,2124463.09,3679765.0,0.0,0.0,0.0,0.0,80.0,0.0,1.09,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,27310.0
80.0,3.0,4.0,26.0,11607.0,20.0,8.67,10.26,11595.0,0.0,2901.75,5795.5,777.0,388.5,470.23,721.0,72235.0,24078.33,41019.14,71441.0,72.0,92.0,41.5,55.34,11595.0,1454.12,4097.54,16800000.0,1661.86,8.67,2901.75,72.0,3.0,26.0,4.0,11607.0,8192.0,229.0,2.0,1.0,162400.0
443.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,64.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,0.0,360.0,-1.0,0.0,0.0,221173.0
80.0,3.0,4.0,439.0,860.0,439.0,146.33,253.46,860.0,0.0,215.0,430.0,23429.0,11714.5,16279.72,23226.0,24072.0,8024.0,13410.73,23506.0,104.0,136.0,63.51,84.68,860.0,162.38,321.02,103056.55,185.57,146.33,215.0,104.0,3.0,439.0,4.0,860.0,29200.0,31.0,1.0,0.0,220902.0
443.0,20.0,16.0,2827.0,9514.0,1307.0,141.35,384.17,1524.0,0.0,594.62,713.47,61100000.0,3217820.63,4777671.73,10200000.0,61100000.0,4070324.47,5065633.98,10200000.0,648.0,520.0,0.33,0.26,1524.0,333.54,586.43,343899.2,342.81,141.35,594.62,648.0,20.0,2827.0,16.0,9514.0,29200.0,138.0,4.0,0.0,204233.0
53.0,4.0,2.0,144.0,250.0,36.0,36.0,0.0,125.0,125.0,125.0,0.0,92986.0,30995.33,53679.43,92979.0,47.0,47.0,0.0,47.0,104.0,40.0,21.9,10.95,125.0,61.43,43.43,1885.95,71.67,36.0,125.0,104.0,4.0,144.0,2.0,250.0,-1.0,-1.0,3.0,0.0,209218.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,8443928.0,2110982.0,4219589.47,8440366.0,0.0,0.0,0.0,0.0,100.0,0.0,0.59,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,24681.0
80.0,3.0,5.0,26.0,11607.0,20.0,8.67,10.26,10135.0,0.0,2321.4,4413.2,2207.0,1103.5,1296.13,2020.0,39102.0,9775.5,17591.69,36134.0,72.0,112.0,76.32,127.21,10135.0,1292.56,3350.63,11200000.0,1454.12,8.67,2321.4,72.0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,1.0,72572.0
80.0,3.0,4.0,26.0,11601.0,20.0,8.67,10.26,8760.0,0.0,2900.25,4128.32,27012.0,13506.0,17930.81,26185.0,837441.0,279147.0,460010.82,810100.0,72.0,92.0,3.58,4.78,8760.0,1453.38,3113.95,9696700.84,1661.0,8.67,2900.25,72.0,3.0,26.0,4.0,11601.0,8192.0,229.0,2.0,1.0,21077.0
