Destination Port, Total Fwd Packets, Total Backward Packets, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Mean, Fwd Packet Length Std, Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Fwd Header Length, Bwd Header Length, Fwd Packets/s, Bwd Packets/s, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1, Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes, Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, Label,posicaoOriginal
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,8866765.0,2955588.33,5119227.43,8866763.0,0.0,0.0,0.0,0.0,80.0,0.0,0.45,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,23687.0
80.0,7.0,6.0,50.0,11601.0,20.0,7.14,6.09,5840.0,0.0,1933.5,2189.77,8171126.0,1361854.33,2474005.64,6136780.0,1835260.0,367052.0,813693.99,1822601.0,152.0,132.0,0.7,0.6,5840.0,832.64,1680.21,2823119.94,896.69,7.14,1933.5,152.0,7.0,50.0,6.0,11601.0,256.0,229.0,5.0,1.0,98878.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,42189.0,14063.0,23570.66,41280.0,0.0,0.0,0.0,0.0,80.0,0.0,94.81,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,43986.0
53.0,1.0,1.0,42.0,70.0,42.0,42.0,0.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,20.81,20.81,70.0,51.33,16.17,261.33,77.0,42.0,70.0,32.0,1.0,42.0,1.0,70.0,-1.0,-1.0,0.0,0.0,22055.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,10100000.0,3380775.33,5854308.11,10100000.0,0.0,0.0,0.0,0.0,80.0,0.0,0.39,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,170343.0
53.0,2.0,2.0,88.0,200.0,44.0,44.0,0.0,100.0,100.0,100.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,64.0,64.0,12987.01,12987.01,100.0,66.4,30.67,940.8,83.0,44.0,100.0,64.0,2.0,88.0,2.0,200.0,-1.0,-1.0,1.0,0.0,211524.0
53.0,4.0,2.0,140.0,262.0,35.0,35.0,0.0,131.0,131.0,131.0,0.0,30905.0,10301.67,17799.72,30855.0,4.0,4.0,0.0,4.0,104.0,40.0,65.52,32.76,131.0,62.43,46.84,2194.29,72.83,35.0,131.0,104.0,4.0,140.0,2.0,262.0,-1.0,-1.0,3.0,0.0,10897.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,46982.0,11745.5,21563.2,44067.0,0.0,0.0,0.0,0.0,100.0,0.0,106.42,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,71801.0
53.0,2.0,2.0,52.0,308.0,26.0,26.0,0.0,154.0,154.0,154.0,0.0,4.0,4.0,0.0,4.0,49.0,49.0,0.0,49.0,40.0,40.0,9615.38,9615.38,154.0,77.2,70.11,4915.2,96.5,26.0,154.0,40.0,2.0,52.0,2.0,308.0,-1.0,-1.0,1.0,0.0,14419.0
57932.0,2.0,0.0,12.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,40.0,0.0,500000.0,0.0,6.0,6.0,0.0,0.0,9.0,6.0,0.0,40.0,2.0,12.0,0.0,0.0,123.0,-1.0,1.0,0.0,18019.0
55923.0,7.0,9.0,11613.0,62.0,4380.0,1659.0,2117.07,20.0,0.0,6.89,5.3,73900000.0,12300000.0,29700000.0,73000000.0,73000000.0,9129262.62,25100000.0,71100000.0,152.0,192.0,0.09,0.12,4380.0,687.12,1543.79,2383274.98,730.06,1659.0,6.89,152.0,7.0,11613.0,9.0,62.0,229.0,256.0,5.0,0.0,51243.0
80.0,6.0,0.0,36.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,7577800.0,1515560.0,3387782.22,7575809.0,0.0,0.0,0.0,0.0,120.0,0.0,0.79,0.0,6.0,6.0,0.0,0.0,7.0,6.0,0.0,120.0,6.0,36.0,0.0,0.0,256.0,-1.0,5.0,1.0,53990.0
59228.0,1.0,6.0,6.0,36.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6006797.0,1201359.4,2668830.74,5975452.0,20.0,120.0,0.17,1.0,6.0,6.0,0.0,0.0,6.86,6.0,6.0,20.0,1.0,6.0,6.0,36.0,229.0,0.0,0.0,0.0,165967.0
443.0,33.0,48.0,1129.0,52455.0,246.0,34.21,60.94,2198.0,0.0,1092.81,615.16,119000000.0,3705172.09,14400000.0,58900000.0,118000000.0,2520827.87,12000000.0,59000000.0,672.0,972.0,0.28,0.4,2198.0,653.46,704.93,496932.57,661.53,34.21,1092.81,672.0,33.0,1129.0,48.0,52455.0,8192.0,360.0,32.0,0.0,16310.0
443.0,16.0,15.0,1320.0,6571.0,928.0,82.5,231.84,1460.0,2.0,438.07,628.84,62400000.0,4162362.2,4975014.81,10100000.0,62400000.0,4456065.86,5054457.78,10100000.0,332.0,304.0,0.26,0.24,1460.0,246.59,488.05,238189.54,254.55,82.5,438.07,332.0,16.0,1320.0,15.0,6571.0,8192.0,31552.0,15.0,0.0,206666.0
53.0,1.0,1.0,44.0,72.0,44.0,44.0,0.0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,19.96,19.96,72.0,53.33,16.17,261.33,80.0,44.0,72.0,20.0,1.0,44.0,1.0,72.0,-1.0,-1.0,0.0,0.0,207852.0
80.0,7.0,4.0,50.0,11601.0,20.0,7.14,6.09,8760.0,0.0,2900.25,4128.32,6253233.0,1042205.5,2477221.52,6097794.0,28426.0,9475.33,14474.02,26186.0,152.0,92.0,1.12,0.64,8760.0,971.42,2584.07,6677424.81,1059.73,7.14,2900.25,152.0,7.0,50.0,4.0,11601.0,256.0,229.0,5.0,1.0,55842.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1905976.0,635325.33,1099765.37,1905225.0,0.0,0.0,0.0,0.0,80.0,0.0,2.1,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,163193.0
53.0,2.0,2.0,97.0,286.0,55.0,48.5,9.19,170.0,116.0,143.0,38.18,2743049.0,2743049.0,0.0,2743049.0,2729990.0,2729990.0,0.0,2729990.0,52.0,52.0,0.72,0.72,170.0,85.0,56.53,3196.0,106.25,48.5,143.0,52.0,2.0,97.0,2.0,286.0,-1.0,-1.0,1.0,0.0,560.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4127959.0,1031989.75,2062044.31,4125056.0,0.0,0.0,0.0,0.0,100.0,0.0,1.21,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,79960.0
56771.0,1.0,5.0,6.0,30.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,8695766.0,2173941.5,4339536.14,8683241.0,20.0,100.0,0.11,0.57,6.0,6.0,0.0,0.0,7.0,6.0,6.0,20.0,1.0,6.0,5.0,30.0,229.0,0.0,0.0,0.0,69652.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3964927.0,991231.75,1978453.36,3958910.0,0.0,0.0,0.0,0.0,100.0,0.0,1.26,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,179014.0
443.0,15.0,14.0,1235.0,5014.0,577.0,82.33,148.94,1430.0,0.0,358.14,559.6,117000000.0,8390579.64,21300000.0,58900000.0,117000000.0,9029758.62,22000000.0,59000000.0,312.0,292.0,0.13,0.12,1430.0,208.3,414.28,171631.18,215.48,82.33,358.14,312.0,15.0,1235.0,14.0,5014.0,8192.0,360.0,14.0,0.0,217935.0
80.0,8.0,6.0,56.0,11601.0,20.0,7.0,5.66,2920.0,0.0,1933.5,1495.72,81600000.0,11700000.0,26000000.0,69800000.0,49754.0,9950.8,13873.83,30191.0,172.0,132.0,0.1,0.07,2920.0,777.53,1324.19,1753481.55,833.07,7.0,1933.5,172.0,8.0,56.0,6.0,11601.0,256.0,229.0,6.0,1.0,98188.0
56840.0,2.0,1.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,116157.0,116157.0,0.0,116157.0,0.0,0.0,0.0,0.0,40.0,20.0,17.22,8.61,6.0,6.0,0.0,0.0,8.0,6.0,6.0,40.0,2.0,12.0,1.0,6.0,33.0,256.0,1.0,0.0,216317.0
53.0,2.0,2.0,84.0,246.0,42.0,42.0,0.0,123.0,123.0,123.0,0.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,48.0,40.0,40.0,9389.67,9389.67,123.0,74.4,44.37,1968.3,93.0,42.0,123.0,40.0,2.0,84.0,2.0,246.0,-1.0,-1.0,1.0,0.0,208580.0
59357.0,7.0,9.0,11607.0,62.0,5840.0,1658.14,2127.6,20.0,0.0,6.89,5.3,96800000.0,16100000.0,39500000.0,96800000.0,96800000.0,12100000.0,32200000.0,91500000.0,152.0,192.0,0.07,0.09,5840.0,686.76,1548.97,2399300.44,729.69,1658.14,6.89,152.0,7.0,11607.0,9.0,62.0,229.0,256.0,5.0,0.0,156141.0
80.0,8.0,5.0,56.0,11607.0,20.0,7.0,5.66,7300.0,0.0,2321.4,3346.36,78500000.0,11200000.0,24700000.0,66400000.0,692561.0,173140.25,345562.05,691483.0,172.0,112.0,0.1,0.06,7300.0,833.5,2184.06,4770125.96,897.62,7.0,2321.4,172.0,8.0,56.0,5.0,11607.0,256.0,229.0,6.0,1.0,67472.0
20187.0,1.0,5.0,1375.0,24.0,1375.0,1375.0,0.0,6.0,0.0,4.8,2.68,0.0,0.0,0.0,0.0,8048836.0,2012209.0,4021286.75,8044139.0,20.0,112.0,0.12,0.62,1375.0,396.29,668.59,447016.24,462.33,1375.0,4.8,20.0,1.0,1375.0,5.0,24.0,229.0,0.0,0.0,0.0,61269.0
53.0,2.0,2.0,62.0,190.0,31.0,31.0,0.0,95.0,95.0,95.0,0.0,47.0,47.0,0.0,47.0,3.0,3.0,0.0,3.0,64.0,64.0,32.17,32.17,95.0,56.6,35.05,1228.8,70.75,31.0,95.0,64.0,2.0,62.0,2.0,190.0,-1.0,-1.0,1.0,0.0,175171.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3072926.0,768231.5,1533115.95,3067904.0,0.0,0.0,0.0,0.0,100.0,0.0,1.63,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,113185.0
53.0,2.0,2.0,62.0,182.0,31.0,31.0,0.0,91.0,91.0,91.0,0.0,49.0,49.0,0.0,49.0,3.0,3.0,0.0,3.0,64.0,40.0,30.24,30.24,91.0,55.0,32.86,1080.0,68.75,31.0,91.0,64.0,2.0,62.0,2.0,182.0,-1.0,-1.0,1.0,0.0,197768.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,10800000.0,3604574.67,6236383.31,10800000.0,0.0,0.0,0.0,0.0,80.0,0.0,0.37,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,131885.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,9728703.0,2432175.75,4861007.59,9723687.0,0.0,0.0,0.0,0.0,100.0,0.0,0.51,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,80727.0
58244.0,1.0,1.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,12987.01,12987.01,6.0,6.0,0.0,0.0,9.0,6.0,6.0,20.0,1.0,6.0,1.0,6.0,946.0,256.0,0.0,0.0,13272.0
137.0,13.0,0.0,650.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,21.0,1.75,2.01,8.0,0.0,0.0,0.0,0.0,260.0,0.0,619047.62,0.0,50.0,50.0,0.0,0.0,53.85,50.0,0.0,260.0,13.0,650.0,0.0,0.0,-1.0,-1.0,12.0,0.0,204253.0
53950.0,1.0,6.0,6.0,36.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3337964.0,667592.8,1486610.75,3326915.0,20.0,120.0,0.3,1.79,6.0,6.0,0.0,0.0,6.86,6.0,6.0,20.0,1.0,6.0,6.0,36.0,229.0,0.0,0.0,0.0,51252.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3691144.0,1230381.33,2129590.04,3689420.0,0.0,0.0,0.0,0.0,80.0,0.0,1.08,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,90837.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2773942.0,924647.33,1599407.81,2771484.0,0.0,0.0,0.0,0.0,80.0,0.0,1.44,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,25556.0
57753.0,1.0,5.0,1375.0,24.0,1375.0,1375.0,0.0,6.0,0.0,4.8,2.68,0.0,0.0,0.0,0.0,8102823.0,2025705.75,4042395.06,8089297.0,20.0,112.0,0.12,0.62,1375.0,396.29,668.59,447016.24,462.33,1375.0,4.8,20.0,1.0,1375.0,5.0,24.0,229.0,0.0,0.0,0.0,70299.0
37495.0,1.0,5.0,6.0,30.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,7937809.0,1984452.25,3963646.33,7929920.0,20.0,100.0,0.13,0.63,6.0,6.0,0.0,0.0,7.0,6.0,6.0,20.0,1.0,6.0,5.0,30.0,229.0,0.0,0.0,0.0,166048.0
389.0,1.0,3.0,6.0,18.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,20.0,60.0,41666.67,125000.0,6.0,6.0,0.0,0.0,7.5,6.0,6.0,20.0,1.0,6.0,3.0,18.0,16307.0,0.0,0.0,0.0,225557.0
80.0,8.0,6.0,56.0,11601.0,20.0,7.0,5.66,5840.0,0.0,1933.5,2189.77,82200000.0,11700000.0,26900000.0,72200000.0,1158299.0,231659.8,508475.44,1141158.0,172.0,132.0,0.1,0.07,5840.0,777.53,1633.1,2667024.41,833.07,7.0,1933.5,172.0,8.0,56.0,6.0,11601.0,256.0,229.0,6.0,1.0,97761.0
53.0,2.0,2.0,92.0,124.0,46.0,46.0,0.0,62.0,62.0,62.0,0.0,3.0,3.0,0.0,3.0,48.0,48.0,0.0,48.0,40.0,40.0,8771.93,8771.93,62.0,52.4,8.76,76.8,65.5,46.0,62.0,40.0,2.0,92.0,2.0,124.0,-1.0,-1.0,1.0,0.0,207646.0
56609.0,3.0,0.0,43.0,0.0,31.0,14.33,14.43,0.0,0.0,0.0,0.0,50.0,25.0,33.94,49.0,0.0,0.0,0.0,0.0,60.0,0.0,60000.0,0.0,31.0,12.25,12.5,156.25,16.33,14.33,0.0,60.0,3.0,43.0,0.0,0.0,292.0,-1.0,2.0,0.0,209363.0
59934.0,6.0,9.0,12982.0,56.0,5840.0,2163.67,2864.53,20.0,0.0,6.22,5.78,97600000.0,19500000.0,43000000.0,96400000.0,96400000.0,12000000.0,30800000.0,88000000.0,132.0,204.0,0.06,0.09,5840.0,900.81,1966.79,3868276.83,960.87,2163.67,6.22,132.0,6.0,12982.0,9.0,56.0,229.0,256.0,4.0,0.0,156839.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6931832.0,1732958.0,3464479.37,6929677.0,0.0,0.0,0.0,0.0,100.0,0.0,0.72,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,179197.0
40466.0,1.0,7.0,6.0,42.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,7181777.0,1196962.83,2913175.89,7143386.0,20.0,140.0,0.14,0.97,6.0,6.0,0.0,0.0,6.75,6.0,6.0,20.0,1.0,6.0,7.0,42.0,229.0,0.0,0.0,0.0,186108.0
16392.0,1.0,5.0,1375.0,24.0,1375.0,1375.0,0.0,6.0,0.0,4.8,2.68,0.0,0.0,0.0,0.0,4044903.0,1011225.75,2004138.16,4017383.0,20.0,112.0,0.25,1.23,1375.0,396.29,668.59,447016.24,462.33,1375.0,4.8,20.0,1.0,1375.0,5.0,24.0,229.0,0.0,0.0,0.0,41769.0
80.0,18.0,15.0,614.0,1241.0,262.0,34.11,82.92,618.0,0.0,82.73,217.12,116000000.0,6829587.35,4616302.95,10000000.0,111000000.0,7910174.57,4212266.79,10100000.0,372.0,444.0,0.16,0.13,618.0,54.56,155.63,24220.31,56.21,34.11,82.73,372.0,18.0,614.0,15.0,1241.0,8192.0,123.0,17.0,0.0,50618.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,9742875.0,2435718.75,4869448.9,9739892.0,0.0,0.0,0.0,0.0,100.0,0.0,0.51,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,153727.0
80.0,1.0,1.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,4.38,4.38,6.0,6.0,0.0,0.0,9.0,6.0,6.0,20.0,1.0,6.0,1.0,6.0,254.0,144.0,0.0,0.0,137216.0
53.0,4.0,2.0,108.0,86.0,27.0,27.0,0.0,43.0,43.0,43.0,0.0,31052.0,10350.67,17922.68,31046.0,60.0,60.0,0.0,60.0,128.0,64.0,65.48,32.74,43.0,31.57,7.81,60.95,36.83,27.0,43.0,128.0,4.0,108.0,2.0,86.0,-1.0,-1.0,3.0,0.0,199405.0
53.0,2.0,2.0,68.0,230.0,34.0,34.0,0.0,115.0,115.0,115.0,0.0,4.0,4.0,0.0,4.0,48.0,48.0,0.0,48.0,64.0,40.0,83.66,83.66,115.0,66.4,44.37,1968.3,83.0,34.0,115.0,64.0,2.0,68.0,2.0,230.0,-1.0,-1.0,1.0,0.0,11281.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4195870.0,1398623.33,2422482.34,4195865.0,0.0,0.0,0.0,0.0,80.0,0.0,0.95,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,44269.0
56628.0,1.0,6.0,1375.0,30.0,1375.0,1375.0,0.0,6.0,0.0,5.0,2.45,0.0,0.0,0.0,0.0,5957535.0,1191507.0,2656443.82,5943493.0,20.0,132.0,0.17,1.0,1375.0,347.5,634.19,402197.14,397.14,1375.0,5.0,20.0,1.0,1375.0,6.0,30.0,229.0,0.0,0.0,0.0,155940.0
58260.0,7.0,2.0,11607.0,26.0,5755.0,1658.14,2421.78,20.0,6.0,13.0,9.9,613484.0,102247.33,249988.03,612533.0,3.0,3.0,0.0,3.0,164.0,40.0,11.41,3.26,5755.0,1163.3,2131.87,4544873.79,1292.56,1658.14,13.0,164.0,7.0,11607.0,2.0,26.0,8192.0,256.0,5.0,0.0,147231.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3803924.0,1267974.67,2196193.08,3803920.0,0.0,0.0,0.0,0.0,80.0,0.0,1.05,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,166856.0
123.0,1.0,1.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,13.93,13.93,48.0,48.0,0.0,0.0,72.0,48.0,48.0,32.0,1.0,48.0,1.0,48.0,-1.0,-1.0,0.0,0.0,4482.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,11900000.0,3952224.67,6845449.59,11900000.0,0.0,0.0,0.0,0.0,80.0,0.0,0.34,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,163309.0
443.0,2.0,0.0,12.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,198.0,198.0,0.0,198.0,0.0,0.0,0.0,0.0,40.0,0.0,10101.01,0.0,6.0,6.0,0.0,0.0,9.0,6.0,0.0,40.0,2.0,12.0,0.0,0.0,303.0,-1.0,1.0,0.0,59206.0
53.0,2.0,2.0,72.0,104.0,36.0,36.0,0.0,52.0,52.0,52.0,0.0,4.0,4.0,0.0,4.0,3.0,3.0,0.0,3.0,40.0,40.0,32.9,32.9,52.0,42.4,8.76,76.8,53.0,36.0,52.0,40.0,2.0,72.0,2.0,104.0,-1.0,-1.0,1.0,0.0,130459.0
80.0,8.0,4.0,56.0,11601.0,20.0,7.0,5.66,8760.0,0.0,2900.25,4128.32,83600000.0,11900000.0,31300000.0,82900000.0,1775140.0,591713.33,1010600.76,1758619.0,172.0,92.0,0.09,0.05,8760.0,897.15,2488.51,6192667.31,971.92,7.0,2900.25,172.0,8.0,56.0,4.0,11601.0,256.0,229.0,6.0,1.0,114496.0
53.0,1.0,1.0,52.0,177.0,52.0,52.0,0.0,177.0,177.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,13.25,13.25,177.0,93.67,72.17,5208.33,140.5,52.0,177.0,32.0,1.0,52.0,1.0,177.0,-1.0,-1.0,0.0,0.0,41129.0
