Destination Port, Total Fwd Packets, Total Backward Packets, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Mean, Fwd Packet Length Std, Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Fwd Header Length, Bwd Header Length, Fwd Packets/s, Bwd Packets/s, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1, Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes, Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, Label,posicaoOriginal
53.0,2.0,2.0,66.0,98.0,33.0,33.0,0.0,49.0,49.0,49.0,0.0,47.0,47.0,0.0,47.0,3.0,3.0,0.0,3.0,40.0,40.0,6309.15,6309.15,49.0,39.4,8.76,76.8,49.25,33.0,49.0,40.0,2.0,66.0,2.0,98.0,-1.0,-1.0,1.0,0.0,18084.0
58703.0,7.0,10.0,11613.0,68.0,4380.0,1659.0,2117.07,20.0,0.0,6.8,5.01,95400000.0,15900000.0,38900000.0,95400000.0,95300000.0,10600000.0,29700000.0,89700000.0,152.0,212.0,0.07,0.1,4380.0,649.28,1506.27,2268855.74,687.47,1659.0,6.8,152.0,7.0,11613.0,10.0,68.0,229.0,256.0,5.0,0.0,147786.0
42041.0,1.0,6.0,6.0,36.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,7113787.0,1422757.4,3158768.79,7073253.0,20.0,120.0,0.14,0.84,6.0,6.0,0.0,0.0,6.86,6.0,6.0,20.0,1.0,6.0,6.0,36.0,229.0,0.0,0.0,0.0,195084.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,7947040.0,2649013.33,4587651.51,7946377.0,0.0,0.0,0.0,0.0,80.0,0.0,0.5,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,74802.0
53.0,2.0,2.0,90.0,162.0,45.0,45.0,0.0,81.0,81.0,81.0,0.0,3.0,3.0,0.0,3.0,4.0,4.0,0.0,4.0,80.0,64.0,43.24,43.24,81.0,59.4,19.72,388.8,74.25,45.0,81.0,80.0,2.0,90.0,2.0,162.0,-1.0,-1.0,1.0,0.0,4411.0
58940.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,247.0,0.0,247.0,0.0,0.0,0.0,0.0,64.0,0.0,8097.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,0.0,340.0,-1.0,0.0,0.0,9600.0
53.0,2.0,2.0,88.0,120.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,3.0,3.0,0.0,3.0,48.0,48.0,0.0,48.0,40.0,40.0,12345.68,12345.68,60.0,50.4,8.76,76.8,63.0,44.0,60.0,40.0,2.0,88.0,2.0,120.0,-1.0,-1.0,1.0,0.0,206294.0
51525.0,6.0,10.0,11607.0,68.0,7300.0,1934.5,2863.74,20.0,0.0,6.8,5.01,82500000.0,16500000.0,36100000.0,81200000.0,81100000.0,9015027.0,26200000.0,78900000.0,132.0,212.0,0.07,0.12,7300.0,687.12,1861.34,3464587.48,730.06,1934.5,6.8,132.0,6.0,11607.0,10.0,68.0,229.0,256.0,4.0,0.0,111788.0
50474.0,1.0,6.0,6.0,36.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6010868.0,1202173.6,2685327.56,6005832.0,20.0,120.0,0.17,0.99,6.0,6.0,0.0,0.0,6.86,6.0,6.0,20.0,1.0,6.0,6.0,36.0,229.0,0.0,0.0,0.0,195376.0
443.0,1.0,1.0,6.0,31.0,6.0,6.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,0.24,0.24,31.0,14.33,14.43,208.33,21.5,6.0,31.0,20.0,1.0,6.0,1.0,31.0,0.0,939.0,0.0,0.0,12805.0
443.0,24.0,21.0,3803.0,5319.0,1731.0,158.46,481.84,1418.0,0.0,253.29,495.33,117000000.0,5080653.09,4961419.93,10100000.0,112000000.0,5599042.25,5054019.89,10100000.0,776.0,680.0,0.21,0.18,1731.0,198.3,480.46,230841.68,202.71,158.46,253.29,776.0,24.0,3803.0,21.0,5319.0,29200.0,434.0,5.0,0.0,15080.0
29792.0,1.0,5.0,6.0,30.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5627874.0,1406968.5,2797527.69,5603228.0,20.0,100.0,0.18,0.89,6.0,6.0,0.0,0.0,7.0,6.0,6.0,20.0,1.0,6.0,5.0,30.0,229.0,0.0,0.0,0.0,121443.0
53.0,1.0,1.0,53.0,150.0,53.0,53.0,0.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,21.28,21.28,150.0,85.33,56.0,3136.33,128.0,53.0,150.0,32.0,1.0,53.0,1.0,150.0,-1.0,-1.0,0.0,0.0,128297.0
9865.0,1.0,1.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,18181.82,18181.82,6.0,6.0,0.0,0.0,9.0,6.0,6.0,20.0,1.0,6.0,1.0,6.0,980.0,256.0,0.0,0.0,204435.0
443.0,8.0,6.0,404.0,3631.0,223.0,50.5,81.34,1460.0,0.0,605.17,682.16,6115264.0,873609.14,2053587.25,5528717.0,400311.0,80062.2,111564.87,237258.0,172.0,132.0,1.31,0.98,1460.0,269.0,500.38,250383.43,288.21,50.5,605.17,172.0,8.0,404.0,6.0,3631.0,8192.0,237.0,7.0,0.0,6736.0
51486.0,1.0,6.0,6.0,36.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5656862.0,1131372.4,2520032.04,5639328.0,20.0,120.0,0.18,1.06,6.0,6.0,0.0,0.0,6.86,6.0,6.0,20.0,1.0,6.0,6.0,36.0,229.0,0.0,0.0,0.0,121445.0
53.0,2.0,2.0,88.0,188.0,44.0,44.0,0.0,94.0,94.0,94.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,40.0,40.0,12121.21,12121.21,94.0,64.0,27.39,750.0,80.0,44.0,94.0,40.0,2.0,88.0,2.0,188.0,-1.0,-1.0,1.0,0.0,216007.0
53.0,2.0,2.0,66.0,98.0,33.0,33.0,0.0,49.0,49.0,49.0,0.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,48.0,80.0,80.0,10471.2,10471.2,49.0,39.4,8.76,76.8,49.25,33.0,49.0,80.0,2.0,66.0,2.0,98.0,-1.0,-1.0,1.0,0.0,18502.0
34936.0,1.0,6.0,6.0,36.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5181231.0,1036246.2,2316052.59,5179327.0,20.0,120.0,0.19,1.16,6.0,6.0,0.0,0.0,6.86,6.0,6.0,20.0,1.0,6.0,6.0,36.0,229.0,0.0,0.0,0.0,156163.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2117005.0,529251.25,1057168.6,2115004.0,0.0,0.0,0.0,0.0,100.0,0.0,2.36,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,158961.0
53.0,2.0,2.0,78.0,274.0,39.0,39.0,0.0,137.0,137.0,137.0,0.0,3.0,3.0,0.0,3.0,4.0,4.0,0.0,4.0,40.0,40.0,28.69,28.69,137.0,78.2,53.68,2881.2,97.75,39.0,137.0,40.0,2.0,78.0,2.0,274.0,-1.0,-1.0,1.0,0.0,220087.0
123.0,1.0,1.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,23.95,23.95,48.0,48.0,0.0,0.0,72.0,48.0,48.0,20.0,1.0,48.0,1.0,48.0,-1.0,-1.0,0.0,0.0,164752.0
80.0,8.0,4.0,56.0,11601.0,20.0,7.0,5.66,8760.0,0.0,2900.25,4128.32,100000000.0,14300000.0,35900000.0,95700000.0,1599182.0,533060.67,920092.55,1595490.0,172.0,92.0,0.08,0.04,8760.0,897.15,2488.51,6192667.31,971.92,7.0,2900.25,172.0,8.0,56.0,4.0,11601.0,256.0,229.0,6.0,1.0,180682.0
53.0,1.0,1.0,61.0,151.0,61.0,61.0,0.0,151.0,151.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,32.0,21.5,21.5,151.0,91.0,51.96,2700.0,136.5,61.0,151.0,40.0,1.0,61.0,1.0,151.0,-1.0,-1.0,0.0,0.0,41130.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,9241790.0,2310447.5,4618222.05,9237780.0,0.0,0.0,0.0,0.0,100.0,0.0,0.54,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,178925.0
443.0,5.0,1.0,123.0,46.0,46.0,24.6,23.28,46.0,46.0,46.0,0.0,4192460.0,1048115.0,2058721.98,4136115.0,0.0,0.0,0.0,0.0,160.0,32.0,1.19,0.24,46.0,30.71,21.68,470.24,35.83,24.6,46.0,160.0,5.0,123.0,1.0,46.0,1133.0,357.0,2.0,0.0,86179.0
53.0,2.0,2.0,94.0,196.0,47.0,47.0,0.0,98.0,98.0,98.0,0.0,48.0,48.0,0.0,48.0,3.0,3.0,0.0,3.0,64.0,64.0,6896.55,6896.55,98.0,67.4,27.93,780.3,84.25,47.0,98.0,64.0,2.0,94.0,2.0,196.0,-1.0,-1.0,1.0,0.0,15935.0
53.0,2.0,2.0,64.0,204.0,32.0,32.0,0.0,102.0,102.0,102.0,0.0,48.0,48.0,0.0,48.0,49.0,49.0,0.0,49.0,40.0,40.0,8333.33,8333.33,102.0,60.0,38.34,1470.0,75.0,32.0,102.0,40.0,2.0,64.0,2.0,204.0,-1.0,-1.0,1.0,0.0,102619.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1998985.0,666328.33,1151508.77,1995975.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,179322.0
52560.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,10869.57,10869.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,1.0,0.0,287.0,253.0,0.0,0.0,219013.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3679939.0,1226646.33,2124463.09,3679765.0,0.0,0.0,0.0,0.0,80.0,0.0,1.09,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,27310.0
443.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,64.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,0.0,360.0,-1.0,0.0,0.0,221173.0
80.0,3.0,4.0,439.0,860.0,439.0,146.33,253.46,860.0,0.0,215.0,430.0,23429.0,11714.5,16279.72,23226.0,24072.0,8024.0,13410.73,23506.0,104.0,136.0,63.51,84.68,860.0,162.38,321.02,103056.55,185.57,146.33,215.0,104.0,3.0,439.0,4.0,860.0,29200.0,31.0,1.0,0.0,220902.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,7675775.0,2558591.67,4430787.2,7674824.0,0.0,0.0,0.0,0.0,80.0,0.0,0.52,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,35235.0
443.0,20.0,16.0,2827.0,9514.0,1307.0,141.35,384.17,1524.0,0.0,594.62,713.47,61100000.0,3217820.63,4777671.73,10200000.0,61100000.0,4070324.47,5065633.98,10200000.0,648.0,520.0,0.33,0.26,1524.0,333.54,586.43,343899.2,342.81,141.35,594.62,648.0,20.0,2827.0,16.0,9514.0,29200.0,138.0,4.0,0.0,204233.0
53.0,4.0,2.0,144.0,250.0,36.0,36.0,0.0,125.0,125.0,125.0,0.0,92986.0,30995.33,53679.43,92979.0,47.0,47.0,0.0,47.0,104.0,40.0,21.9,10.95,125.0,61.43,43.43,1885.95,71.67,36.0,125.0,104.0,4.0,144.0,2.0,250.0,-1.0,-1.0,3.0,0.0,209218.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,8443928.0,2110982.0,4219589.47,8440366.0,0.0,0.0,0.0,0.0,100.0,0.0,0.59,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,24681.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,8043831.0,2010957.75,4021164.87,8042705.0,0.0,0.0,0.0,0.0,100.0,0.0,0.62,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,36557.0
51595.0,6.0,10.0,11607.0,68.0,4380.0,1934.5,2188.71,20.0,0.0,6.8,5.01,82800000.0,16600000.0,36700000.0,82300000.0,82300000.0,9141127.33,23700000.0,71700000.0,132.0,212.0,0.07,0.12,4380.0,687.12,1548.8,2398787.48,730.06,1934.5,6.8,132.0,6.0,11607.0,10.0,68.0,229.0,256.0,4.0,0.0,111873.0
53.0,4.0,2.0,124.0,152.0,31.0,31.0,0.0,76.0,76.0,76.0,0.0,33153.0,11051.0,19134.83,33146.0,4.0,4.0,0.0,4.0,104.0,40.0,19.84,9.92,76.0,43.86,21.96,482.14,51.17,31.0,76.0,104.0,4.0,124.0,2.0,152.0,-1.0,-1.0,3.0,0.0,205959.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4032906.0,1008226.5,2014453.49,4029906.0,0.0,0.0,0.0,0.0,100.0,0.0,1.24,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,74095.0
