Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std, Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min, Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min, Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min, Fwd Header Length, Bwd Header Length, Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, URG Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1, Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes, Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward, Active Mean, Active Max, Active Min, Label,posicaoOriginal
80.0,11750144.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.042528,0.34042100000000003,3916714.667,6783072.402000002,11700000.0,3.0,11800000.0,3916714.667,6783072.402000002,11700000.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.34042100000000003,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,1012.0,1012.0,1012.0,1.0,149501.0
80.0,301155.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,99.616477,16.602746,75288.75,147261.0308,296152.0,1.0,301155.0,75288.75,147261.0308,296152.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,16.602746,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,1.0,190504.0
53.0,222.0,2.0,2.0,64.0,258.0,32.0,32.0,32.0,0.0,129.0,129.0,129.0,0.0,1450450.45,18018.01802,74.0,88.198639,172.0,1.0,49.0,49.0,0.0,49.0,49.0,1.0,1.0,0.0,1.0,1.0,40.0,40.0,9009.009009,9009.009009,32.0,129.0,70.8,53.129088,2822.7,0.0,1.0,88.5,32.0,129.0,40.0,2.0,64.0,2.0,258.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,154983.0
80.0,8065842.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.719389,0.619898,2016460.5,4032253.028,8064840.0,1.0,8065842.0,2016460.5,4032253.028,8064840.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.619898,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,1002.0,1002.0,1002.0,1.0,122654.0
80.0,74512026.0,8.0,4.0,56.0,11601.0,20.0,0.0,7.0,5.656854,8760.0,0.0,2900.25,4128.319301,156.444545,0.161048,6773820.545,22500000.0,74500000.0,48.0,74500000.0,10600000.0,28100000.0,74500000.0,230.0,19198.0,6399.333333,10158.33019,18129.0,481.0,172.0,92.0,0.10736500000000003,0.053683,0.0,8760.0,897.153846,2488.507044,6192667.307999998,0.0,0.0,971.916667,7.0,2900.25,172.0,8.0,56.0,4.0,11601.0,256.0,229.0,6.0,20.0,21906.0,21906.0,21906.0,1.0,56475.0
53.0,212.0,2.0,2.0,88.0,344.0,44.0,44.0,44.0,0.0,172.0,172.0,172.0,0.0,2037735.8490000002,18867.92453,70.666667,81.402293,161.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,40.0,40.0,9433.962264,9433.962264,44.0,172.0,95.2,70.108487,4915.2,0.0,1.0,119.0,44.0,172.0,40.0,2.0,88.0,2.0,344.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,17896.0
53.0,158.0,2.0,2.0,70.0,178.0,35.0,35.0,35.0,0.0,89.0,89.0,89.0,0.0,1569620.253,25316.4557,52.666667,86.02519000000002,152.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,64.0,64.0,12658.22785,12658.22785,35.0,89.0,56.6,29.577018,874.8,0.0,1.0,70.75,35.0,89.0,64.0,2.0,70.0,2.0,178.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,872.0
80.0,90012135.0,8.0,6.0,56.0,11607.0,20.0,0.0,7.0,5.656854,5840.0,0.0,1934.5,2538.9192780000008,129.571418,0.15553499999999998,6924010.385,21400000.0,77500000.0,1.0,89400000.0,12800000.0,28900000.0,77500000.0,1.0,617776.0,123555.2,275569.8348,616509.0,3.0,172.0,132.0,0.088877,0.06665800000000001,0.0,5840.0,777.9333330000002,1804.898987,3257660.352,0.0,0.0,833.5,7.0,1934.5,172.0,8.0,56.0,6.0,11607.0,256.0,229.0,6.0,20.0,1000.0,1000.0,1000.0,1.0,124118.0
53.0,177.0,2.0,2.0,76.0,238.0,38.0,38.0,38.0,0.0,119.0,119.0,119.0,0.0,1774011.299,22598.87006,59.0,60.621778000000006,124.0,4.0,4.0,4.0,0.0,4.0,4.0,49.0,49.0,0.0,49.0,49.0,64.0,64.0,11299.43503,11299.43503,38.0,119.0,70.4,44.365527,1968.3,0.0,1.0,88.0,38.0,119.0,64.0,2.0,76.0,2.0,238.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,184451.0
80.0,5068882.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.918465,0.986411,1267220.5,2533762.379,5067864.0,1.0,5068882.0,1267220.5,2533762.379,5067864.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.986411,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,1018.0,1018.0,1018.0,1.0,152325.0
80.0,1440023.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,20.833001,3.472167,360005.75,716684.1752,1435029.0,1.0,1440023.0,360005.75,716684.1752,1435029.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.472167,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,1.0,56276.0
80.0,383679.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,62.55229,10.425382,127893.0,220956.8557,383032.0,315.0,383679.0,127893.0,220956.8557,383032.0,315.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,10.425382,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,1.0,140890.0
53.0,150.0,2.0,2.0,46.0,46.0,23.0,23.0,23.0,0.0,23.0,23.0,23.0,0.0,613333.3333,26666.66667,50.0,84.87049,148.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,64.0,64.0,13333.33333,13333.33333,23.0,23.0,23.0,0.0,0.0,0.0,1.0,28.75,23.0,23.0,64.0,2.0,46.0,2.0,46.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,121721.0
80.0,97853618.0,8.0,6.0,56.0,11607.0,20.0,0.0,7.0,5.656854,4380.0,0.0,1934.5,2177.344966,119.188235,0.143071,7527201.385,26500000.0,95600000.0,1.0,97400000.0,13900000.0,36000000.0,95600000.0,1.0,434135.0,86827.0,193645.4763,433230.0,3.0,172.0,132.0,0.081755,0.061316,0.0,4380.0,777.9333330000002,1627.46176,2648631.781,0.0,0.0,833.5,7.0,1934.5,172.0,8.0,56.0,6.0,11607.0,256.0,229.0,6.0,20.0,1854024.0,1854024.0,1854024.0,1.0,151867.0
80.0,73178977.0,8.0,4.0,56.0,11601.0,20.0,0.0,7.0,5.656854,7300.0,0.0,2900.25,3563.297197,159.294383,0.163982,6652634.272999999,18500000.0,61700000.0,3.0,72400000.0,10300000.0,23000000.0,61700000.0,3.0,792366.0,264122.0,435833.3244,767175.0,188.0,172.0,92.0,0.109321,0.054661,0.0,7300.0,897.153846,2259.686698,5106183.9739999985,0.0,0.0,971.916667,7.0,2900.25,172.0,8.0,56.0,4.0,11601.0,256.0,229.0,6.0,20.0,890.0,890.0,890.0,1.0,21002.0
80.0,82518521.0,8.0,4.0,56.0,11607.0,20.0,0.0,7.0,5.656854,11595.0,0.0,2901.75,5795.50069,141.337967,0.145422,7501683.727000001,23000000.0,76700000.0,1.0,82500000.0,11800000.0,28700000.0,76700000.0,1.0,58838.0,19612.66667,33331.19898,58098.0,12.0,172.0,92.0,0.096948,0.048474,0.0,11595.0,897.615385,3214.167532,10300000.0,0.0,0.0,972.416667,7.0,2901.75,172.0,8.0,56.0,4.0,11607.0,256.0,229.0,6.0,20.0,5.0,5.0,5.0,1.0,92106.0
80.0,6002845.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.99763,0.832938,1500711.25,2998752.764,5998840.0,3.0,6002845.0,1500711.25,2998752.764,5998840.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.832938,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,4005.0,4005.0,4005.0,1.0,187666.0
443.0,5945232.0,8.0,5.0,371.0,3928.0,190.0,0.0,46.375,71.589978,1460.0,0.0,785.6,675.033925,723.100461,2.186626,495436.0,1575196.132,5494602.0,14.0,5945232.0,849318.8571,2049749.223,5494602.0,48.0,253496.0,63374.0,73100.65527999999,130390.0,49.0,172.0,112.0,1.345616,0.84101,0.0,1460.0,307.071429,529.2593469999998,280115.456,0.0,0.0,330.692308,46.375,785.6,172.0,8.0,371.0,5.0,3928.0,8192.0,123.0,7.0,20.0,450582.0,450582.0,450582.0,0.0,754.0
80.0,4005924.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.991127,0.998521,1335308.0,2312816.97,4005919.0,2.0,4005924.0,1335308.0,2312816.97,4005919.0,2.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.998521,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,1.0,79998.0
80.0,9065862.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.647294,0.441216,3021954.0,5233499.768999998,9065079.0,323.0,9065862.0,3021954.0,5233499.768999998,9065079.0,323.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.441216,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,783.0,783.0,783.0,1.0,114362.0
80.0,7603811.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.156312,0.5260520000000001,2534603.667,4390058.864,7603807.0,1.0,7603811.0,2534603.667,4390058.864,7603807.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.5260520000000001,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,4.0,4.0,4.0,1.0,149098.0
80.0,1981006.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,15.143820999999999,2.5239700000000003,495251.5,989171.778,1979009.0,3.0,1981006.0,495251.5,989171.778,1979009.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.5239700000000003,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,1.0,163724.0
80.0,78969365.0,8.0,6.0,56.0,11607.0,20.0,0.0,7.0,5.656854,5840.0,0.0,1934.5,2538.9192780000008,147.69018300000005,0.177284,6074566.538,18300000.0,66200000.0,2.0,77100000.0,11000000.0,24700000.0,66200000.0,151.0,1872406.0,374481.2,836648.3028,1871123.0,2.0,172.0,132.0,0.101305,0.07597899999999999,0.0,5840.0,777.9333330000002,1804.898987,3257660.352,0.0,0.0,833.5,7.0,1934.5,172.0,8.0,56.0,6.0,11607.0,256.0,229.0,6.0,20.0,891.0,891.0,891.0,1.0,65713.0
80.0,5151853.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.823148000000001,0.970525,1287963.25,2575256.543,5150848.0,1.0,5151853.0,1287963.25,2575256.543,5150848.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.970525,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,1005.0,1005.0,1005.0,1.0,189867.0
53.0,170.0,2.0,2.0,62.0,254.0,31.0,31.0,31.0,0.0,127.0,127.0,127.0,0.0,1858823.529,23529.41176,56.666667,92.088725,163.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,40.0,40.0,11764.70588,11764.70588,31.0,127.0,69.4,52.581366,2764.8,0.0,1.0,86.75,31.0,127.0,40.0,2.0,62.0,2.0,254.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,223843.0
53.0,213.0,2.0,2.0,46.0,46.0,23.0,23.0,23.0,0.0,23.0,23.0,23.0,0.0,431924.8826,18779.34272,71.0,38.974351,116.0,48.0,49.0,49.0,0.0,49.0,49.0,48.0,48.0,0.0,48.0,48.0,64.0,64.0,9389.671362,9389.671362,23.0,23.0,23.0,0.0,0.0,0.0,1.0,28.75,23.0,23.0,64.0,2.0,46.0,2.0,46.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,148298.0
80.0,6656874.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.605296,0.600883,2218958.0,3837286.548,6649873.0,1.0,6656874.0,2218958.0,3837286.548,6649873.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.600883,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,7001.0,7001.0,7001.0,1.0,36052.0
80.0,7873847.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.810082,0.6350140000000001,1968461.75,3935590.195,7871847.0,0.0,7873847.0,1968461.75,3935590.195,7871847.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.6350140000000001,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,2000.0,2000.0,2000.0,1.0,74569.0
53.0,324.0,2.0,2.0,62.0,160.0,31.0,31.0,31.0,0.0,80.0,80.0,80.0,0.0,685185.1852,12345.67901,108.0,145.749786,274.0,1.0,1.0,1.0,0.0,1.0,1.0,49.0,49.0,0.0,49.0,49.0,80.0,80.0,6172.839506,6172.839506,31.0,80.0,50.6,26.838405,720.3,0.0,1.0,63.25,31.0,80.0,80.0,2.0,62.0,2.0,160.0,-1.0,-1.0,1.0,40.0,0.0,0.0,0.0,0.0,49838.0
80.0,7275797.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.12326,0.68721,1818949.25,3636585.849,7273828.0,199.0,7275797.0,1818949.25,3636585.849,7273828.0,199.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.68721,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,1969.0,1969.0,1969.0,1.0,182454.0
80.0,10644726.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.254638,0.375773,3548242.0,6145731.957,10600000.0,1.0,10600000.0,3548242.0,6145731.957,10600000.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.375773,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,4.0,4.0,4.0,1.0,89330.0
80.0,5611896.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.27663,0.7127720000000001,1870632.0,3240026.202,5611892.0,0.0,5611896.0,1870632.0,3240026.202,5611892.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.7127720000000001,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,4.0,4.0,4.0,1.0,117772.0
80.0,8690747.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.761558,0.46026000000000006,2896915.667,5015912.906,8688793.0,954.0,8690747.0,2896915.667,5015912.906,8688793.0,954.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.4602600000000001,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,1954.0,1954.0,1954.0,1.0,43218.0
80.0,95917756.0,8.0,4.0,56.0,11601.0,20.0,0.0,7.0,5.656854,7300.0,0.0,2900.25,3563.297197,121.5312,0.125107,8719796.0,28200000.0,93700000.0,1.0,95900000.0,13700000.0,35300000.0,93700000.0,1.0,35524.0,11841.33333,13093.47537,26010.0,188.0,172.0,92.0,0.08340499999999999,0.041702,0.0,7300.0,897.153846,2259.686698,5106183.9739999985,0.0,0.0,971.916667,7.0,2900.25,172.0,8.0,56.0,4.0,11601.0,256.0,229.0,6.0,20.0,2170822.0,2170822.0,2170822.0,1.0,149966.0
80.0,72179669.0,8.0,5.0,56.0,11601.0,20.0,0.0,7.0,5.656854,7300.0,0.0,2320.2,3022.508098,161.499771,0.180106,6014972.417,19600000.0,68300000.0,1.0,72100000.0,10300000.0,25600000.0,68300000.0,1.0,70548.0,17637.0,22516.50094,48274.0,198.0,172.0,112.0,0.110835,0.069272,0.0,7300.0,833.071429,2033.250541,4134107.764,0.0,0.0,897.153846,7.0,2320.2,172.0,8.0,56.0,5.0,11601.0,256.0,229.0,6.0,20.0,3851031.0,3851031.0,3851031.0,1.0,39044.0
80.0,10001137.0,8.0,5.0,56.0,11601.0,20.0,0.0,7.0,5.656854,4380.0,0.0,2320.2,2207.341206,1165.567475,1.299852,833428.0833,1830069.982,6156798.0,3.0,8204815.0,1172116.429,2321436.935,6156798.0,3.0,1831298.0,457824.5,892069.1785,1795699.0,187.0,172.0,112.0,0.799909,0.499943,0.0,4380.0,833.071429,1679.9862850000004,2822353.918,0.0,0.0,897.153846,7.0,2320.2,172.0,8.0,56.0,5.0,11601.0,256.0,229.0,6.0,20.0,2012981.0,2012981.0,2012981.0,1.0,99160.0
