Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std, Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min, Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min, Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min, Fwd Header Length, Bwd Header Length, Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, URG Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1, Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes, Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward, Active Mean, Active Max, Active Min, Label,posicaoOriginal
443.0,467237.0,10.0,8.0,532.0,4166.0,198.0,0.0,53.2,76.805382,1430.0,0.0,520.75,632.724889,10054.85439,38.524346,27484.529410000006,39294.69966000001,155434.0,4.0,467237.0,51915.22222,45769.57213,155434.0,48.0,223699.0,31957.0,43304.64457,107252.0,4.0,212.0,172.0,21.402415,17.121932,0.0,1430.0,247.263158,464.972023,216198.9825,0.0,0.0,261.0,53.2,520.75,212.0,10.0,532.0,8.0,4166.0,8192.0,351.0,9.0,20.0,0.0,0.0,0.0,0.0,223707.0
56672.0,74383643.0,5.0,10.0,11607.0,68.0,8760.0,0.0,2321.4,3802.315321,20.0,0.0,6.8,5.006662,156.95655,0.201657,5313117.357,17200000.0,64400000.0,1.0,74400000.0,18600000.0,36900000.0,73900000.0,767.0,73900000.0,8210813.222,21300000.0,64400000.0,1.0,112.0,212.0,0.067219,0.134438,0.0,8760.0,730.0625,2254.591773,5083184.063,1.0,2.0,778.733333,2321.4,6.8,112.0,5.0,11607.0,10.0,68.0,229.0,256.0,3.0,20.0,9635.0,9635.0,9635.0,0.0,51848.0
80.0,9284993.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.23102,0.538503,2321248.25,4641767.171,9283899.0,86.0,9284993.0,2321248.25,4641767.171,9283899.0,86.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.538503,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,1094.0,1094.0,1094.0,1.0,123038.0
80.0,6852711.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.377829,0.729638,1713177.75,3425560.169,6851518.0,212.0,6852711.0,1713177.75,3425560.169,6851518.0,212.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.729638,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,1193.0,1193.0,1193.0,1.0,122869.0
80.0,80247901.0,8.0,5.0,56.0,11601.0,20.0,0.0,7.0,5.656854,8760.0,0.0,2320.2,3668.897,145.262366,0.161998,6687325.083,20700000.0,72000000.0,1.0,80100000.0,11400000.0,26900000.0,72000000.0,1.0,156246.0,39061.5,75742.46921,152655.0,186.0,172.0,112.0,0.099691,0.062307000000000015,0.0,8760.0,833.071429,2337.7240890000007,5464953.918,0.0,0.0,897.153846,7.0,2320.2,172.0,8.0,56.0,5.0,11601.0,256.0,229.0,6.0,20.0,629.0,629.0,629.0,1.0,83421.0
80.0,8649834.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.468275,0.578046,2162458.5,4323561.673,8647801.0,394.0,8649834.0,2162458.5,4323561.673,8647801.0,394.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.578046,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,2033.0,2033.0,2033.0,1.0,171922.0
80.0,3517703.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.822634,1.137106,1172567.667,2030263.486,3516914.0,238.0,3517703.0,1172567.667,2030263.486,3516914.0,238.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1.137106,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,1.0,55780.0
80.0,82168887.0,8.0,5.0,56.0,11607.0,20.0,0.0,7.0,5.656854,10135.0,0.0,2321.4,4413.201989,141.939369,0.158211,6847407.25,22100000.0,76900000.0,3.0,80800000.0,11500000.0,28900000.0,76900000.0,156.0,1357939.0,339484.75,678158.3111,1356722.0,3.0,172.0,112.0,0.09736,0.06085,0.0,10135.0,833.5,2705.044255,7317264.422999999,0.0,0.0,897.615385,7.0,2321.4,172.0,8.0,56.0,5.0,11607.0,256.0,229.0,6.0,20.0,3913953.0,3913953.0,3913953.0,1.0,106692.0
80.0,9097854.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.637985,0.43966400000000005,3032618.0,5251786.78,9096859.0,47.0,9097854.0,3032618.0,5251786.78,9096859.0,47.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.4396640000000001,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,995.0,995.0,995.0,1.0,170933.0
80.0,3746879.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,8.006664,1.334444,936719.75,1872775.558,3745883.0,1.0,3746879.0,936719.75,1872775.558,3745883.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.334444,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,1.0,53267.0
80.0,419479.0,3.0,4.0,680.0,421.0,680.0,0.0,226.666667,392.598183,421.0,0.0,105.25,210.5,2624.6844300000002,16.687367000000002,69913.16667,107633.4707,208911.0,2.0,209050.0,104525.0,147609.9548,208901.0,149.0,210659.0,70219.66667,120311.7853,209141.0,2.0,104.0,136.0,7.151729,9.535638,0.0,680.0,137.625,264.065975,69730.83929,0.0,1.0,157.28571399999996,226.666667,105.25,104.0,3.0,680.0,4.0,421.0,29200.0,5060.0,1.0,32.0,0.0,0.0,0.0,0.0,155333.0
80.0,98179185.0,8.0,6.0,56.0,11607.0,20.0,0.0,7.0,5.656854,4380.0,0.0,1934.5,2177.344966,118.793001,0.142596,7552245.0,24000000.0,87000000.0,3.0,97200000.0,13900000.0,32500000.0,87000000.0,4.0,994266.0,198853.2,444121.7152,993322.0,3.0,172.0,132.0,0.081484,0.061113,0.0,4380.0,777.9333330000002,1627.46176,2648631.781,0.0,0.0,833.5,7.0,1934.5,172.0,8.0,56.0,6.0,11607.0,256.0,229.0,6.0,20.0,2002.0,2002.0,2002.0,1.0,160662.0
58417.0,95923235.0,5.0,10.0,11607.0,68.0,8760.0,0.0,2321.4,3802.315321,20.0,0.0,6.8,5.006662,121.711908,0.156375,6851659.642999998,24400000.0,91400000.0,1.0,95900000.0,24000000.0,47900000.0,95900000.0,192.0,95900000.0,10700000.0,30300000.0,91400000.0,1.0,112.0,212.0,0.052125,0.10425,0.0,8760.0,730.0625,2254.591773,5083184.063,1.0,2.0,778.733333,2321.4,6.8,112.0,5.0,11607.0,10.0,68.0,229.0,256.0,3.0,20.0,4511547.0,4511547.0,4511547.0,0.0,147422.0
80.0,5965839.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.028631,0.8381049999999999,1491459.75,2982250.87,5964836.0,3.0,5965839.0,1491459.75,2982250.87,5964836.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.8381049999999999,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,1003.0,1003.0,1003.0,1.0,73233.0
80.0,78907139.0,8.0,6.0,56.0,11607.0,20.0,0.0,7.0,5.656854,5755.0,0.0,1934.5,2529.124572,147.806652,0.177424,6069779.923,19900000.0,72100000.0,3.0,78800000.0,11300000.0,27000000.0,72100000.0,3.0,60248.0,12049.6,26365.63909,59209.0,23.0,172.0,132.0,0.101385,0.076039,0.0,5755.0,777.9333330000002,1799.98105,3239931.7810000004,0.0,0.0,833.5,7.0,1934.5,172.0,8.0,56.0,6.0,11607.0,256.0,229.0,6.0,20.0,8012.0,8012.0,8012.0,1.0,65931.0
80.0,10702713.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.242422,0.373737,3567571.0,6179210.767999998,10700000.0,1.0,10700000.0,3567571.0,6179210.767999998,10700000.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.373737,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,4.0,4.0,4.0,1.0,172331.0
53.0,48441.0,4.0,2.0,124.0,264.0,31.0,31.0,31.0,0.0,132.0,132.0,132.0,0.0,8009.743812000001,123.86201799999999,9688.2,14076.49684,30892.0,3.0,30899.0,10299.66667,17833.4838,30892.0,3.0,4.0,4.0,0.0,4.0,4.0,80.0,40.0,82.574678,41.287339,31.0,132.0,59.85714300000001,49.282954,2428.809524,0.0,0.0,69.833333,31.0,132.0,80.0,4.0,124.0,2.0,264.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,7105.0
80.0,92692304.0,8.0,5.0,56.0,11607.0,20.0,0.0,7.0,5.656854,10135.0,0.0,2321.4,4413.201989,125.824901,0.140249,7724358.667,24200000.0,84200000.0,1.0,90900000.0,13000000.0,31500000.0,84200000.0,1.0,1805589.0,451397.25,902053.9184,1804478.0,6.0,172.0,112.0,0.08630700000000001,0.053942,0.0,10135.0,833.5,2705.044255,7317264.422999999,0.0,0.0,897.615385,7.0,2321.4,172.0,8.0,56.0,5.0,11607.0,256.0,229.0,6.0,20.0,1011.0,1011.0,1011.0,1.0,133748.0
53.0,23626.0,2.0,2.0,68.0,166.0,34.0,34.0,34.0,0.0,83.0,83.0,83.0,0.0,9904.342673000001,169.305003,7875.333333,13637.879469999998,23623.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,80.0,64.0,84.652501,84.652501,34.0,83.0,53.6,26.838405,720.3,0.0,1.0,67.0,34.0,83.0,80.0,2.0,68.0,2.0,166.0,-1.0,-1.0,1.0,40.0,0.0,0.0,0.0,0.0,2478.0
80.0,1654001.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,14.510269,2.418378,551333.6667,949742.1734,1647996.0,4.0,1654001.0,551333.6667,949742.1734,1647996.0,4.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.418378,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,1.0,105006.0
57738.0,76845983.0,6.0,10.0,11607.0,68.0,5840.0,0.0,1934.5,2375.523332,20.0,0.0,6.8,5.006662,151.92726499999998,0.208209,5123065.533,18600000.0,72000000.0,3.0,76800000.0,15400000.0,34300000.0,76800000.0,193.0,76800000.0,8532762.889,23900000.0,72000000.0,3.0,132.0,212.0,0.078078,0.13013,0.0,5840.0,687.1176469999998,1632.555508,2665237.485,1.0,1.0,730.0625,1934.5,6.8,132.0,6.0,11607.0,10.0,68.0,229.0,256.0,4.0,20.0,4761918.0,4761918.0,4761918.0,0.0,60522.0
10375.0,23129.0,3.0,1.0,50.0,6.0,38.0,6.0,16.666667,18.475209,6.0,6.0,6.0,0.0,2421.202819,172.943059,7709.666667,13264.42989,23026.0,1.0,23129.0,11564.5,16353.25853,23128.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,129.707294,43.235765,6.0,38.0,12.4,14.310835,204.8,0.0,0.0,15.5,16.666667,6.0,60.0,3.0,50.0,1.0,6.0,351.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,222678.0
80.0,5809444.0,3.0,1.0,12.0,0.0,6.0,0.0,4.0,3.464102,0.0,0.0,0.0,0.0,2.065602,0.688534,1936481.333,3322258.797,5772637.0,79.0,5809444.0,2904722.0,4055844.289,5772637.0,36807.0,0.0,0.0,0.0,0.0,0.0,72.0,32.0,0.516401,0.17213399999999998,0.0,6.0,2.4,3.286335,10.8,0.0,0.0,3.0,4.0,0.0,72.0,3.0,12.0,1.0,0.0,8192.0,42780.0,2.0,20.0,0.0,0.0,0.0,0.0,208364.0
80.0,10036792.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.989003,0.498167,2509198.0,5015712.154,10000000.0,4.0,10000000.0,2509198.0,5015712.154,10000000.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.498167,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,4026.0,4026.0,4026.0,1.0,100193.0
51259.0,82070071.0,6.0,9.0,11613.0,62.0,7215.0,0.0,1935.5,3122.940009,20.0,0.0,6.888889,5.301991,142.25648700000005,0.182771,5862147.929,21300000.0,79900000.0,1.0,82100000.0,16400000.0,36300000.0,81400000.0,8.0,81400000.0,10200000.0,28200000.0,79900000.0,1.0,132.0,192.0,0.073108,0.109662,0.0,7215.0,730.0625,2044.725914,4180904.062,1.0,1.0,778.733333,1935.5,6.888889,132.0,6.0,11613.0,9.0,62.0,229.0,256.0,4.0,20.0,1506990.0,1506990.0,1506990.0,0.0,111451.0
80.0,5895250.0,3.0,1.0,12.0,0.0,6.0,0.0,4.0,3.464102,0.0,0.0,0.0,0.0,2.0355369999999997,0.678512,1965083.333,3378491.081,5866193.0,54.0,5895250.0,2947625.0,4127478.448,5866193.0,29057.0,0.0,0.0,0.0,0.0,0.0,72.0,32.0,0.508884,0.169628,0.0,6.0,2.4,3.286335,10.8,0.0,0.0,3.0,4.0,0.0,72.0,3.0,12.0,1.0,0.0,8192.0,29200.0,2.0,20.0,0.0,0.0,0.0,0.0,212179.0
80.0,82145782.0,8.0,5.0,56.0,11601.0,20.0,0.0,7.0,5.656854,4380.0,0.0,2320.2,2207.341206,141.906251,0.158255,6845481.833,22200000.0,77100000.0,1.0,81000000.0,11600000.0,28900000.0,77100000.0,1.0,1120114.0,280028.5,556576.7499,1114887.0,162.0,172.0,112.0,0.097388,0.060867,0.0,4380.0,833.071429,1679.9862850000004,2822353.918,0.0,0.0,897.153846,7.0,2320.2,172.0,8.0,56.0,5.0,11601.0,256.0,229.0,6.0,20.0,3931832.0,3931832.0,3931832.0,1.0,96372.0
53243.0,70365328.0,5.0,10.0,11607.0,68.0,8760.0,0.0,2321.4,3802.315321,20.0,0.0,6.8,5.006662,165.91978400000002,0.213173,5026094.857,16100000.0,60000000.0,1.0,70400000.0,17600000.0,35000000.0,70200000.0,174.0,70200000.0,7795289.888999999,19900000.0,60000000.0,1.0,112.0,212.0,0.07105800000000001,0.14211500000000002,0.0,8760.0,730.0625,2254.591773,5083184.063,1.0,2.0,778.733333,2321.4,6.8,112.0,5.0,11607.0,10.0,68.0,229.0,256.0,3.0,20.0,7553.0,7553.0,7553.0,0.0,32753.0
80.0,5342912.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.614916,0.935819,1335728.0,2668770.302,5338883.0,1.0,5342912.0,1335728.0,2668770.302,5338883.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.935819,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,4029.0,4029.0,4029.0,1.0,105491.0
80.0,9970730.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.407045,0.401174,3323576.667,5753137.041,9966727.0,980.0,9970730.0,3323576.667,5753137.041,9966727.0,980.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.401174,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,4003.0,4003.0,4003.0,1.0,188037.0
80.0,1993976.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,15.045316,2.5075529999999997,498494.0,996312.112,1992962.0,4.0,1993976.0,498494.0,996312.112,1992962.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.507553,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,1.0,163171.0
80.0,1482019.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,20.242655,3.3737760000000003,370504.75,740351.6453,1481032.0,1.0,1482019.0,370504.75,740351.6453,1481032.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.3737760000000003,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,1.0,145597.0
53.0,210387.0,2.0,2.0,68.0,100.0,34.0,34.0,34.0,0.0,50.0,50.0,50.0,0.0,798.528426,19.012582000000002,70129.0,121421.0938,210334.0,4.0,49.0,49.0,0.0,49.0,49.0,4.0,4.0,0.0,4.0,4.0,40.0,40.0,9.506291,9.506291,34.0,50.0,40.4,8.763561,76.8,0.0,1.0,50.5,34.0,50.0,40.0,2.0,68.0,2.0,100.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,15952.0
443.0,168327.0,18.0,15.0,865.0,15996.0,201.0,0.0,48.055556,71.191103,2820.0,0.0,1066.4,923.962569,100168.1251,196.04698,5260.21875,11838.34231,34985.0,1.0,168327.0,9901.588235,15097.91316,36030.0,3.0,131344.0,9381.714286,18863.64446,58503.0,3.0,372.0,312.0,106.934716,89.112264,0.0,2820.0,495.91176500000006,793.4617049999998,629581.4768,0.0,0.0,510.93939400000005,48.055556,1066.4,372.0,18.0,865.0,15.0,15996.0,8192.0,123.0,17.0,20.0,0.0,0.0,0.0,0.0,210079.0
55933.0,1218976.0,5.0,2.0,11607.0,26.0,11595.0,0.0,2321.4,5184.100867,20.0,6.0,13.0,9.899495,9543.255979,5.742525,203162.6667,497192.2462,1218052.0,17.0,1218976.0,304744.0,608872.0562,1218052.0,84.0,17.0,17.0,0.0,17.0,17.0,124.0,40.0,4.101803,1.640721,0.0,11595.0,1454.125,4097.537534,16800000.0,0.0,0.0,1661.857143,2321.4,13.0,124.0,5.0,11607.0,2.0,26.0,8192.0,256.0,3.0,20.0,0.0,0.0,0.0,0.0,138166.0
80.0,10576698.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.836424,0.47273699999999996,2644174.5,5287025.687,10600000.0,1.0,10600000.0,2644174.5,5287025.687,10600000.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.472737,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,1985.0,1985.0,1985.0,1.0,34662.0
62176.0,80842813.0,7.0,9.0,12976.0,56.0,5840.0,0.0,1853.714286,2010.094916,20.0,0.0,6.222222,5.783117,161.20171399999998,0.197915,5389520.8670000015,17600000.0,67900000.0,1.0,80800000.0,13500000.0,33000000.0,80800000.0,45.0,80800000.0,10100000.0,23800000.0,67900000.0,1.0,152.0,204.0,0.086588,0.111327,0.0,5840.0,847.4705880000001,1540.6658109999996,2373651.14,1.0,1.0,900.4375,1853.714286,6.222222,152.0,7.0,12976.0,9.0,56.0,229.0,256.0,5.0,20.0,30019.0,30019.0,30019.0,0.0,86829.0
53.0,23882.0,2.0,2.0,70.0,102.0,35.0,35.0,35.0,0.0,51.0,51.0,51.0,0.0,7202.076878,167.49016,7960.666667,13783.08298,23876.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,40.0,64.0,83.74508,83.74508,35.0,51.0,41.4,8.763561,76.8,0.0,1.0,51.75,35.0,51.0,40.0,2.0,70.0,2.0,102.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,130511.0
