Destination Port, Total Fwd Packets, Total Backward Packets, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Mean, Fwd Packet Length Std, Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Fwd Header Length, Bwd Header Length, Fwd Packets/s, Bwd Packets/s, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1, Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes, Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, Label,posicaoOriginal
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5676919.0,1419229.75,2837790.87,5675916.0,0.0,0.0,0.0,0.0,100.0,0.0,0.88,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,153928.0
465.0,16.0,24.0,1396.0,4574.0,378.0,87.25,89.88,1430.0,0.0,190.58,409.21,2150611.0,143374.07,304112.35,1216454.0,2151387.0,93538.57,237433.96,1166713.0,332.0,492.0,7.27,10.91,1430.0,145.61,320.03,102419.14,149.25,87.25,190.58,332.0,16.0,1396.0,24.0,4574.0,8192.0,176.0,15.0,0.0,22206.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4134935.0,1033733.75,2066135.55,4132937.0,0.0,0.0,0.0,0.0,100.0,0.0,1.21,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,71619.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2071988.0,517997.0,1034666.11,2069996.0,0.0,0.0,0.0,0.0,100.0,0.0,2.41,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,71722.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,10100000.0,2526939.5,5053207.69,10100000.0,0.0,0.0,0.0,0.0,100.0,0.0,0.49,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,188265.0
60227.0,1.0,6.0,1375.0,30.0,1375.0,1375.0,0.0,6.0,0.0,5.0,2.45,0.0,0.0,0.0,0.0,3272073.0,654414.6,1457725.14,3262070.0,20.0,132.0,0.31,1.83,1375.0,347.5,634.19,402197.14,397.14,1375.0,5.0,20.0,1.0,1375.0,6.0,30.0,229.0,0.0,0.0,0.0,176254.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3799268.0,949817.0,1898855.34,3798100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.32,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,54768.0
53.0,2.0,2.0,80.0,174.0,40.0,40.0,0.0,87.0,87.0,87.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,80.0,64.0,81.39,81.39,87.0,58.8,25.74,662.7,73.5,40.0,87.0,80.0,2.0,80.0,2.0,174.0,-1.0,-1.0,1.0,0.0,2535.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3248731.0,1082910.33,1874998.4,3247972.0,0.0,0.0,0.0,0.0,80.0,0.0,1.23,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,108848.0
123.0,1.0,1.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,60.8,60.8,48.0,48.0,0.0,0.0,72.0,48.0,48.0,32.0,1.0,48.0,1.0,48.0,-1.0,-1.0,0.0,0.0,214810.0
80.0,3.0,4.0,724.0,524.0,718.0,241.33,412.82,510.0,2.0,131.0,252.67,241783.0,120891.5,170167.37,241218.0,242303.0,80767.67,139692.83,242071.0,84.0,84.0,6.21,8.28,718.0,156.0,288.11,83006.86,178.29,241.33,131.0,84.0,3.0,724.0,4.0,524.0,65535.0,7180.0,2.0,0.0,221910.0
80.0,8.0,5.0,56.0,11601.0,20.0,7.0,5.66,5755.0,0.0,2320.2,2622.95,86900000.0,12400000.0,29600000.0,79200000.0,40577.0,10144.25,15130.58,32102.0,172.0,112.0,0.09,0.06,5755.0,833.07,1854.74,3440046.23,897.15,7.0,2320.2,172.0,8.0,56.0,5.0,11601.0,256.0,229.0,6.0,1.0,115972.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2731416.0,682854.0,1364698.03,2729901.0,0.0,0.0,0.0,0.0,100.0,0.0,1.83,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,20048.0
53.0,2.0,2.0,60.0,264.0,30.0,30.0,0.0,132.0,132.0,132.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,40.0,40.0,42.91,42.91,132.0,70.8,55.87,3121.2,88.5,30.0,132.0,40.0,2.0,60.0,2.0,264.0,-1.0,-1.0,1.0,0.0,205961.0
53.0,1.0,1.0,38.0,99.0,38.0,38.0,0.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,8.68,8.68,99.0,58.33,35.22,1240.33,87.5,38.0,99.0,20.0,1.0,38.0,1.0,99.0,-1.0,-1.0,0.0,0.0,199480.0
59197.0,1.0,5.0,1375.0,24.0,1375.0,1375.0,0.0,6.0,0.0,4.8,2.68,0.0,0.0,0.0,0.0,3918158.0,979539.5,1949080.45,3903153.0,20.0,112.0,0.26,1.28,1375.0,396.29,668.59,447016.24,462.33,1375.0,4.8,20.0,1.0,1375.0,5.0,24.0,229.0,0.0,0.0,0.0,78611.0
50454.0,1.0,6.0,6.0,36.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,10100000.0,2029562.2,4530631.63,10100000.0,20.0,120.0,0.1,0.59,6.0,6.0,0.0,0.0,6.86,6.0,6.0,20.0,1.0,6.0,6.0,36.0,229.0,0.0,0.0,0.0,120215.0
60572.0,6.0,10.0,11613.0,68.0,10135.0,1935.5,4058.89,20.0,0.0,6.8,5.01,98100000.0,19600000.0,43600000.0,97600000.0,97600000.0,10800000.0,29600000.0,89600000.0,132.0,212.0,0.06,0.1,10135.0,687.47,2459.88,6051011.76,730.44,1935.5,6.8,132.0,6.0,11613.0,10.0,68.0,229.0,256.0,4.0,0.0,157558.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12100000.0,4034269.0,6986743.96,12100000.0,0.0,0.0,0.0,0.0,80.0,0.0,0.33,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,127835.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,8616733.0,2872244.33,4974017.51,8615745.0,0.0,0.0,0.0,0.0,80.0,0.0,0.46,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,135875.0
443.0,9.0,9.0,385.0,3015.0,198.0,42.78,70.49,1432.0,0.0,335.0,541.65,5752472.0,719059.0,1967241.07,5587363.0,114272.0,14284.0,26208.61,61882.0,192.0,192.0,1.56,1.56,1432.0,178.95,394.75,155826.61,188.89,42.78,335.0,192.0,9.0,385.0,9.0,3015.0,8192.0,62.0,8.0,0.0,202641.0
63057.0,7.0,8.0,11613.0,56.0,5840.0,1659.0,2429.62,20.0,0.0,7.0,5.66,9220282.0,1536713.67,3532011.55,8735600.0,8718027.0,1245432.43,2371564.24,6181273.0,152.0,172.0,0.76,0.87,5840.0,729.69,1754.34,3077725.56,778.33,1659.0,7.0,152.0,7.0,11613.0,8.0,56.0,229.0,256.0,5.0,0.0,95949.0
53.0,2.0,2.0,68.0,182.0,34.0,34.0,0.0,91.0,91.0,91.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,40.0,40.0,83.51,83.51,91.0,56.8,31.22,974.7,71.0,34.0,91.0,40.0,2.0,68.0,2.0,182.0,-1.0,-1.0,1.0,0.0,224568.0
53.0,2.0,2.0,84.0,204.0,42.0,42.0,0.0,102.0,102.0,102.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,64.0,64.0,9708.74,9708.74,102.0,66.0,32.86,1080.0,82.5,42.0,102.0,64.0,2.0,84.0,2.0,204.0,-1.0,-1.0,1.0,0.0,4376.0
80.0,8.0,4.0,56.0,11607.0,20.0,7.0,5.66,11595.0,0.0,2901.75,5795.5,81800000.0,11700000.0,26000000.0,69900000.0,665510.0,221836.67,383377.05,664522.0,172.0,92.0,0.1,0.05,11595.0,897.62,3214.17,10300000.0,972.42,7.0,2901.75,172.0,8.0,56.0,4.0,11607.0,256.0,229.0,6.0,1.0,85059.0
80.0,8.0,5.0,56.0,11607.0,20.0,7.0,5.66,8675.0,0.0,2321.4,3769.54,98900000.0,14100000.0,37100000.0,98200000.0,181127.0,45281.75,89761.9,179923.0,172.0,112.0,0.08,0.05,8675.0,833.5,2386.77,5696664.42,897.62,7.0,2321.4,172.0,8.0,56.0,5.0,11607.0,256.0,229.0,6.0,1.0,168408.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3999875.0,1333291.67,2308496.71,3998914.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,121834.0
53.0,2.0,2.0,78.0,338.0,39.0,39.0,0.0,169.0,169.0,169.0,0.0,2.0,2.0,0.0,2.0,4.0,4.0,0.0,4.0,40.0,64.0,17.19,17.19,169.0,91.0,71.2,5070.0,113.75,39.0,169.0,40.0,2.0,78.0,2.0,338.0,-1.0,-1.0,1.0,0.0,174595.0
36983.0,1.0,5.0,6.0,30.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1999021.0,499755.25,996802.64,1994958.0,20.0,100.0,0.5,2.48,6.0,6.0,0.0,0.0,7.0,6.0,6.0,20.0,1.0,6.0,5.0,30.0,229.0,0.0,0.0,0.0,165608.0
443.0,22.0,26.0,1592.0,5800.0,369.0,72.36,91.91,1430.0,0.0,223.08,409.43,69500000.0,3308159.29,12800000.0,58500000.0,69400000.0,2775392.2,11700000.0,58500000.0,452.0,532.0,0.32,0.37,1430.0,150.86,311.65,97128.71,154.0,72.36,223.08,452.0,22.0,1592.0,26.0,5800.0,8192.0,377.0,21.0,0.0,211654.0
80.0,10.0,9.0,902.0,3548.0,430.0,90.2,179.1,1768.0,0.0,394.22,778.86,42900000.0,4770623.89,5081101.26,10100000.0,43600000.0,5447006.0,5025889.78,10100000.0,212.0,240.0,0.23,0.21,1768.0,222.5,544.43,296402.47,234.21,90.2,394.22,212.0,10.0,902.0,9.0,3548.0,8192.0,980.0,9.0,0.0,208798.0
53.0,2.0,2.0,64.0,204.0,32.0,32.0,0.0,102.0,102.0,102.0,0.0,49.0,49.0,0.0,49.0,48.0,48.0,0.0,48.0,40.0,40.0,8064.52,8064.52,102.0,60.0,38.34,1470.0,75.0,32.0,102.0,40.0,2.0,64.0,2.0,204.0,-1.0,-1.0,1.0,0.0,137392.0
53.0,4.0,4.0,168.0,280.0,42.0,42.0,0.0,70.0,70.0,70.0,0.0,92208.0,30736.0,53190.42,92155.0,61500.0,20500.0,35462.88,61449.0,80.0,80.0,43.31,43.31,70.0,54.44,14.76,217.78,61.25,42.0,70.0,80.0,4.0,168.0,4.0,280.0,-1.0,-1.0,3.0,0.0,200831.0
53.0,2.0,2.0,76.0,376.0,38.0,38.0,0.0,188.0,188.0,188.0,0.0,1.0,1.0,0.0,1.0,49.0,49.0,0.0,49.0,40.0,40.0,9433.96,9433.96,188.0,98.0,82.16,6750.0,122.5,38.0,188.0,40.0,2.0,76.0,2.0,376.0,-1.0,-1.0,1.0,0.0,212752.0
56569.0,6.0,10.0,11613.0,68.0,7215.0,1935.5,3122.94,20.0,0.0,6.8,5.01,74300000.0,14900000.0,32900000.0,73700000.0,73700000.0,8190908.56,23900000.0,71900000.0,132.0,212.0,0.08,0.13,7215.0,687.47,1987.57,3950436.77,730.44,1935.5,6.8,132.0,6.0,11613.0,10.0,68.0,229.0,256.0,4.0,0.0,51749.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,10500000.0,3486572.0,6038053.84,10500000.0,0.0,0.0,0.0,0.0,80.0,0.0,0.38,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,108569.0
55858.0,6.0,9.0,11607.0,62.0,7300.0,1934.5,2863.74,20.0,0.0,6.89,5.3,91500000.0,18300000.0,40600000.0,90900000.0,90900000.0,11400000.0,30100000.0,85600000.0,132.0,192.0,0.07,0.1,7300.0,729.69,1913.82,3662698.9,778.33,1934.5,6.89,132.0,6.0,11607.0,9.0,62.0,229.0,256.0,4.0,0.0,138135.0
80.0,9.0,4.0,62.0,11601.0,20.0,6.89,5.3,8760.0,0.0,2900.25,4128.32,81800000.0,10200000.0,28100000.0,79700000.0,596466.0,198822.0,328516.73,578017.0,192.0,92.0,0.11,0.05,8760.0,833.5,2402.71,5773033.65,897.62,6.89,2900.25,192.0,9.0,62.0,4.0,11601.0,256.0,229.0,7.0,1.0,84943.0
40666.0,1.0,5.0,6.0,30.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,11100000.0,2779174.75,5542032.15,11100000.0,20.0,100.0,0.09,0.45,6.0,6.0,0.0,0.0,7.0,6.0,6.0,20.0,1.0,6.0,5.0,30.0,229.0,0.0,0.0,0.0,186369.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1735976.0,578658.67,1001407.23,1734984.0,0.0,0.0,0.0,0.0,80.0,0.0,2.3,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,196866.0
61647.0,6.0,9.0,12976.0,56.0,4380.0,2162.67,2011.66,20.0,0.0,6.22,5.78,97900000.0,19600000.0,43800000.0,97900000.0,97900000.0,12200000.0,32200000.0,91700000.0,132.0,204.0,0.06,0.09,4380.0,900.44,1575.13,2481021.6,960.47,2162.67,6.22,132.0,6.0,12976.0,9.0,56.0,229.0,256.0,4.0,0.0,165742.0
60068.0,7.0,9.0,12982.0,56.0,5755.0,1854.57,2318.43,20.0,0.0,6.22,5.78,78400000.0,13100000.0,32000000.0,78400000.0,78400000.0,9794385.88,26800000.0,76200000.0,152.0,204.0,0.09,0.11,5755.0,847.82,1695.55,2874892.65,900.81,1854.57,6.22,152.0,7.0,12982.0,9.0,56.0,229.0,256.0,5.0,0.0,70418.0
80.0,3.0,1.0,12.0,0.0,6.0,4.0,3.46,0.0,0.0,0.0,0.0,5470636.0,2735318.0,3834582.09,5446777.0,0.0,0.0,0.0,0.0,72.0,32.0,0.55,0.18,6.0,2.4,3.29,10.8,3.0,4.0,0.0,72.0,3.0,12.0,1.0,0.0,8192.0,65535.0,2.0,0.0,155727.0
53.0,2.0,2.0,88.0,144.0,44.0,44.0,0.0,72.0,72.0,72.0,0.0,3.0,3.0,0.0,3.0,48.0,48.0,0.0,48.0,40.0,40.0,11627.91,11627.91,72.0,55.2,15.34,235.2,69.0,44.0,72.0,40.0,2.0,88.0,2.0,144.0,-1.0,-1.0,1.0,0.0,16137.0
55885.0,1.0,5.0,1375.0,24.0,1375.0,1375.0,0.0,6.0,0.0,4.8,2.68,0.0,0.0,0.0,0.0,9026781.0,2256695.25,4501098.92,9008333.0,20.0,112.0,0.11,0.55,1375.0,396.29,668.59,447016.24,462.33,1375.0,4.8,20.0,1.0,1375.0,5.0,24.0,229.0,0.0,0.0,0.0,60762.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2028539.0,507134.75,1014236.17,2028489.0,0.0,0.0,0.0,0.0,100.0,0.0,2.46,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,167805.0
80.0,8.0,6.0,56.0,11601.0,20.0,7.0,5.66,4380.0,0.0,1933.5,1757.79,91000000.0,13000000.0,31200000.0,83600000.0,752873.0,150574.6,316365.32,715800.0,172.0,132.0,0.09,0.07,4380.0,777.53,1434.57,2057995.84,833.07,7.0,1933.5,172.0,8.0,56.0,6.0,11601.0,256.0,229.0,6.0,1.0,133299.0
80.0,8.0,4.0,56.0,11601.0,20.0,7.0,5.66,7215.0,0.0,2900.25,3540.0,91600000.0,13100000.0,31100000.0,83300000.0,304801.0,101600.33,168028.31,295554.0,172.0,92.0,0.09,0.04,7215.0,897.15,2250.51,5064817.31,971.92,7.0,2900.25,172.0,8.0,56.0,4.0,11601.0,256.0,229.0,6.0,1.0,132346.0
80.0,7.0,4.0,50.0,11601.0,20.0,7.14,6.09,8760.0,0.0,2900.25,4128.32,9752908.0,1625484.67,2618275.66,6025820.0,41842.0,13947.33,16651.13,32531.0,152.0,92.0,0.72,0.41,8760.0,971.42,2584.07,6677424.81,1059.73,7.14,2900.25,152.0,7.0,50.0,4.0,11601.0,256.0,229.0,5.0,1.0,100114.0
53.0,4.0,2.0,116.0,166.0,29.0,29.0,0.0,83.0,83.0,83.0,0.0,22342.0,7447.33,12893.96,22336.0,9.0,9.0,0.0,9.0,80.0,40.0,39.53,19.77,83.0,44.43,26.35,694.29,51.83,29.0,83.0,80.0,4.0,116.0,2.0,166.0,-1.0,-1.0,3.0,0.0,6672.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2966987.0,741746.75,1478821.83,2959976.0,0.0,0.0,0.0,0.0,100.0,0.0,1.69,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,113756.0
80.0,8.0,6.0,56.0,11601.0,20.0,7.0,5.66,4295.0,0.0,1933.5,1743.61,90200000.0,12900000.0,30700000.0,82100000.0,1338490.0,267698.0,588716.76,1320741.0,172.0,132.0,0.09,0.07,4295.0,777.53,1428.38,2040267.27,833.07,7.0,1933.5,172.0,8.0,56.0,6.0,11601.0,256.0,229.0,6.0,1.0,125150.0
443.0,10.0,7.0,455.0,5040.0,214.0,45.5,83.83,2896.0,0.0,720.0,1098.94,5213067.0,579229.67,1582939.82,4798096.0,282495.0,47082.5,49598.33,94905.0,328.0,232.0,1.92,1.34,2896.0,305.28,738.89,545954.92,323.24,45.5,720.0,328.0,10.0,455.0,7.0,5040.0,29200.0,4782.0,3.0,0.0,59546.0
50986.0,6.0,9.0,11613.0,62.0,7215.0,1935.5,3122.94,20.0,0.0,6.89,5.3,8562609.0,1712521.8,3534062.78,8020554.0,8014467.0,1001808.38,2368568.64,6766673.0,132.0,192.0,0.7,1.05,7215.0,730.06,2044.73,4180904.06,778.73,1935.5,6.89,132.0,6.0,11613.0,9.0,62.0,229.0,256.0,4.0,0.0,120900.0
53.0,1.0,1.0,98.0,180.0,98.0,98.0,0.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.76,20.76,180.0,125.33,47.34,2241.33,188.0,98.0,180.0,20.0,1.0,98.0,1.0,180.0,-1.0,-1.0,0.0,0.0,8940.0
443.0,15.0,19.0,1780.0,4563.0,586.0,118.67,233.5,1460.0,0.0,240.16,402.42,110000000.0,7861073.14,4246755.84,10000000.0,110000000.0,6114160.83,5018264.88,10000000.0,300.0,488.0,0.14,0.17,1460.0,197.97,341.15,116380.68,203.79,118.67,240.16,300.0,15.0,1780.0,19.0,4563.0,256.0,310.0,14.0,0.0,14782.0
80.0,8.0,5.0,56.0,11607.0,20.0,7.0,5.66,10135.0,0.0,2321.4,4413.2,79400000.0,11300000.0,28000000.0,74700000.0,1797643.0,449410.75,898180.23,1796681.0,172.0,112.0,0.1,0.06,10135.0,833.5,2705.04,7317264.42,897.62,7.0,2321.4,172.0,8.0,56.0,5.0,11607.0,256.0,229.0,6.0,1.0,96860.0
443.0,31.0,35.0,756.0,39356.0,407.0,24.39,81.84,2896.0,0.0,1124.46,1047.16,115000000.0,3843986.47,4963637.39,10200000.0,113000000.0,3311488.77,4854846.76,10200000.0,1000.0,1128.0,0.27,0.3,2896.0,598.69,935.34,874867.7,607.76,24.39,1124.46,1000.0,31.0,756.0,35.0,39356.0,29200.0,61.0,4.0,0.0,40230.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2904957.0,726239.25,1450487.39,2901970.0,0.0,0.0,0.0,0.0,100.0,0.0,1.72,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,181196.0
80.0,4.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5158948.0,1719649.33,2977945.84,5158285.0,0.0,0.0,0.0,0.0,80.0,0.0,0.78,0.0,6.0,6.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,1.0,19050.0
80.0,8.0,5.0,56.0,11607.0,20.0,7.0,5.66,10135.0,0.0,2321.4,4413.2,87700000.0,12500000.0,30900000.0,82500000.0,63280.0,15820.0,30957.52,62252.0,172.0,112.0,0.09,0.06,10135.0,833.5,2705.04,7317264.42,897.62,7.0,2321.4,172.0,8.0,56.0,5.0,11607.0,256.0,229.0,6.0,1.0,116573.0
80.0,5.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,10000000.0,2504435.0,5008123.35,10000000.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,0.0,6.0,6.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,1.0,45740.0
58484.0,6.0,10.0,11613.0,68.0,10135.0,1935.5,4058.89,20.0,0.0,6.8,5.01,78700000.0,15700000.0,34200000.0,76900000.0,76900000.0,8539794.0,25500000.0,76400000.0,132.0,212.0,0.08,0.13,10135.0,687.47,2459.88,6051011.76,730.44,1935.5,6.8,132.0,6.0,11613.0,10.0,68.0,229.0,256.0,4.0,0.0,61217.0
